Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
216,D1,716,Fashion Pioneers,410 Style Street,Fashion City,Trend Icon,Trendland,pioneers@fashionpioneers.fashion,Fashion,8889990007,2,1.0,2,"Bright Innovations and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
216,D2,738,Fashion Pioneers,742 Fashion Blvd,Style City,Alex Trend,Trendland,info@fashionpioneers.com,Retail,1323344556,2,1.0,2,"Bright Innovations and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
217,D1,720,FashionForward Apparel,1516 Style St,Fashion City,Taylor Trend,Trendland,support@fashionforward.apparel,Retail,1333000666,2,1.0,3,"Bright Minds and Bright Minds School have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
217,D2,740,FashionForward Apparel,707 Style Avenue,Fashion City,Style Icon,Italy,support@fashionforward.app,Retail,5566778899,2,1.0,3,"Bright Minds and Bright Minds School have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
218,D1,722,FashionFoward,654 Style St.,Fashion City,Sophia Taylor,StyleLand,contact@fashionfoward.com,Retail,5678901234,2,1.0,3,"Bright Minds School and Bright Minds have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
218,D2,741,FashionFoward,654 Style St.,Fashion City,Sophia Taylor,StyleLand,contact@fashionfoward.com,Retail,5678901234,2,1.0,3,"Bright Minds School and Bright Minds have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
221,D1,731,FashionTrend Apparel,1300 Style Street,FashionVille,Designer Chic,Trendland,info@fashiontrend.com,Fashion,2345678902,2,1.0,8,"BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Holdings, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
221,D2,747,FashionTrend Apparel,1111 Style Street,Fashion City,Style Icon,Trendland,contact@fashiontrend.app,Retail,9988776655,2,1.0,8,"BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Holdings, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
222,D1,740,FinSecure,404 Money Ave,FinanceCity,Richie Rich,WealthLand,support@finsecure.com,Finance,5566778899,2,1.0,2,"BrightFuture Edu and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
222,D2,754,FinSecure,789 Wealth Rd,Finance City,Mr. Money,Monetaria,info@finsecure.fin,Finance,1122334455,2,1.0,2,"BrightFuture Edu and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
225,D1,744,FinSecure Insurance,604 Money Lane,FinanceCity,Banker Wealth,Bankland,insurance@finsecure.com,Finance,6789012349,2,1.0,8,"BrightFuture Enterprises, BrightFuture Consulting, BrightFuture Education, BrightFuture Holdings, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
225,D2,760,FinSecure Insurance,127 Money Blvd,Banktown,Charlie Money,Finland,insurance@finsecurebank.com,Finance,5566778895,2,1.0,8,"BrightFuture Enterprises, BrightFuture Consulting, BrightFuture Education, BrightFuture Holdings, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
226,D1,745,FinSecure Investments,125 Money Blvd,Banktown,Bob Money,Finland,invest@finsecurebank.com,Finance,5566778897,2,1.0,8,"BrightFuture Holdings, BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
226,D2,761,FinSecure Investments,602 Money Avenue,FinanceCity,Banker Wealth,Bankland,invest@finsecure.com,Finance,6789012347,2,1.0,8,"BrightFuture Holdings, BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Innovations, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
227,D1,746,FinSecure Ltd,654 Money Lane,Finance City,Banker Rich,Bankland,contact@finsecure.fin,Finance,1334455667,2,1.0,8,"BrightFuture Innovations, BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Holdings, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
227,D1,747,FinSecure Ltd.,654 Money Blvd,Finance City,Alex Cash,MoneyLand,contact@finsecure.com,Finance,5566778899,2,1.0,8,"BrightFuture Innovations, BrightFuture Consulting, BrightFuture Education, BrightFuture Enterprises, BrightFuture Holdings, and BrightFuture Ventures have similar names, same address, company owner, country, and email domain, indicating they are likely related."
228,D1,748,FinServe,1300 Money St,Finance City,Penny Cash,Bankland,support@finserve.com,Finance,1011121314,2,1.0,2,"BrightFuture Institute and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
228,D2,763,FinServe,1000 Money St,Finance City,Pat Finance,Moneyland,contact@finserve.com,Finance,1889900112,2,1.0,2,"BrightFuture Institute and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
231,D1,752,FinServe Group,951 Money St,Finance City,Jack Finance,Moneyland,info@finservegroup.com,Finance,8899001122,2,1.0,2,"BrightPath Education and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
231,D2,767,FinServe Group,852 Money Blvd,Finance City,Morgan Cash,Bankland,support@finserve.com,Finance,1778899001,2,1.0,2,"BrightPath Education and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
232,D1,753,FinTech Innovations,202 Money Lane,Banktown,Cash Flow,Finland,contact@fintech.com,Finance,5678901234,2,1.0,3,"Broadcast Innovations and Broadcast Innovators have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
232,D2,769,FinTech Innovations,321 Money St,Finance City,Finance Group,FinanceLand,contact@fintech.com,Finance,15005554321,2,1.0,3,"Broadcast Innovations and Broadcast Innovators have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
234,D1,755,FinTech Pioneers,404 Money Rd,Wealth City,Banker Wealth,Finland,support@fintechpioneers.finance,Finance,7890123456,2,1.0,2,"Broadcast Wonders and Broadcast Innovations have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
234,D2,771,FinTech Pioneers,900 Money Ave,Wealth City,Banker Future,Finlandia,info@fintechpioneers.finance,Finance,5566778899,2,1.0,2,"Broadcast Wonders and Broadcast Innovations have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
235,D1,756,FinTech Solutions,951 Money Street,Finance City,Finance Wizard,Finland,contact@fintechsolutions.com,Finance,8899001122,2,1.0,2,"BroadcastWave and Broadcast Innovations have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
235,D2,772,FinTech Solutions,147 Money St,Finance City,Finance Group,Bankland,info@fintechsolutions.com,Finance,2340987654,2,1.0,2,"BroadcastWave and Broadcast Innovations have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
236,D1,757,Finance Experts,753 Money Blvd,Finance City,Money Manager,Moneyland,info@financeexperts.com,Finance,1029384756,2,1.0,2,"BrownField Agriculture and BlueWave Technologies have different names, address, city, company owner, country, email, and industry sector, indicating they are unrelated."
236,D2,774,Finance Experts,505 Money Ave,Financetown,Leo Banker,Moneyland,info@financeexperts.com,Finance,6677889900,2,1.0,2,"BrownField Agriculture and BlueWave Technologies have different names, address, city, company owner, country, email, and industry sector, indicating they are unrelated."
237,D1,758,Finance First,951 Money Street,Finance City,Frank Finance,Wealthland,contact@financefirst.com,Finance,8899001122,2,1.0,3,"Build & Construct and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
237,D2,775,Finance First,357 Money St,Finance City,Mr. Money Maker,Moneyland,contact@financefirst.com,Finance,1999000111,2,1.0,3,"Build & Construct and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
239,D1,770,FinancePros,444 Money Blvd,Finance City,Cash King,Moneyland,info@financepros.com,Finance,1111121314,2,1.0,3,"Build Better Homes and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
239,D2,784,FinancePros,404 Money Ave,FinanceCity,Wealth Group,MoneyLand,contact@financepros.com,Finance,7890123456,2,1.0,3,"Build Better Homes and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
240,D1,776,Fitness Fanatics,1515 Muscle Street,Fit City,Fit Trainer,Healthland,contact@fitnessfanatics.com,Health & Fitness,5567890123,2,1.0,3,"Build Experts and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
240,D2,785,Fitness Fanatics,951 Fit Ave,Health City,Fit Trainer,Fitland,contact@fitnessfanatics.com,Health & Wellness,8899001122,2,1.0,3,"Build Experts and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
241,D1,780,Flavor Haven,5555 Zest Ln,Flavor City,Jordan Spice,Gourmetland,support@flavorhaven.food,Food & Beverage,1999000555,2,1.0,3,"Build Innovators and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
241,D2,793,Flavor Haven,1010 Chef Ln,Cuisine City,Morgan Fry,Flavorland,hello@flavorhaven.com,Food & Beverage,2222333444,2,1.0,3,"Build Innovators and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
242,D1,786,Flavorful Ventures,789 Aroma Rd,Culinary City,Chef Zest,Foodland,info@flavorfulventures.com,Food & Beverage,6677889906,2,1.0,3,"Build It and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
242,D2,797,Flavorful Ventures,22 Delicious Dr,Foodtown,Chef Sauce,Culinaryland,contact@flavorfulventures.food,Food & Beverage,9988777792,2,1.0,3,"Build It and Build Better have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
