employer_id,employer_name,sector,address,city,country,email,phone,owner
2522,SkillBuild Institute,Education,64 Knowledge Ln,LearnVille,EduLand,contact@skillbuildinstitute.com,6677889904,Edu Group
2523,Tech Innovators,Technology,123 Silicon Avenue,Techville,Innovatia,contact@techinnovators.com,1234567890,Dr. Tech
2524,UrbanBuild Projects Ltd.,Construction,324 Builder Avenue,Constructopolis,Buildland,projects@urbanbuild.com,2233445571,Morgan Taylor
2525,EduNation Scholars,Education,414 Knowledge Blvd,Learnville,EduNation,contact@edunationscholars.edu,8899001148,Sage Owl
2526,MediaStream,Media,909 Broadcast Blvd,Media City,Medialand,hello@mediastream.com,1011121317,Ivy News
2527,TravelNow,Travel,2345 Journey Rd,Travel City,Wanderland,info@travelnow.tour,1111000999,Jordan Traveler
2528,FoodJoy Catering,Food Services,900 Gourmet Lane,FoodCity,FoodLand,info@foodjoy.com,9900990011,Isabella Food
2529,Eco Transport,Transportation,1010 Greenway,Eco City,Sustainia,contact@ecotransport.com,1666777888,Jamie Driver
2530,HealthFirst Clinics,Healthcare,303 Wellness Way,Healthtown,Careland,info@healthfirst.clinic,3456789012,Dr. Heal
2531,TerraFirma Construction,Construction,8080 Build Blvd,Construct City,Buildland,contact@terrafirma.com,8899001122,Mason Stone
2532,Retail Giants,Retail,600 Shop St,Retail City,Shopland,contact@retailgiants.com,6789012345,Diana Evans
2533,Blue Ocean Industries,Manufacturing,789 Ocean Drive,Seaside,Atlantis,contact@blueocean.com,1234567890,John Blue
2534,Fashion Forward,Fashion,987 Style Blvd,Fashion City,Stylia,contact@fashionforward.com,1333444555,Ms. Style Icon
2535,TechWave,Technology,88 Silicon Ave,Tech City,Innovateland,support@techwave.com,1556677555,Elon Byte
2536,Logistics Leaders,Logistics,1500 Transport Blvd,Logistics City,Transportia,contact@logisticsleaders.com,6655443322,Logistics Expert
2537,Green Energy Co,Energy,456 Solar Rd,EcoCity,GreenLand,contact@greenenergyco.com,9034567890,Ella Watts
2538,RubyRidge Investments,Finance,114 Ruby St.,RubyTown,RubyLand,contact@rubyridgeinvestments.com,9900990099,Ruby Investor
2539,Renewable Energy Corp,Energy,302 Solar Blvd,EcoCity,GreenLand,contact@renewableenergy.com,6644332213,Dr. Green Advocate
2540,Creative Minds,Design,1313 Art St,Design City,Creativeland,info@creativeminds.com,1122446688,Mona Artist
2541,SafeGuard Security,Security,1600 Secure St,SafeCity,SecureLand,info@safeguard.com,1234567804,Ella King
2542,AeroDynamics Corp,Aerospace,127 Skyway Blvd,AeroCity,Skyland,info@aerodynamicscorp.com,6655443326,Alex Sky
2543,Chic Creations,Retail,414 Style Avenue,Fashion City,Trendland,info@chiccreations.retail,5566778894,Alex Mode
2544,Fashion Forward,Retail,456 Style Blvd,Fashion City,USA,contact@fashionforward.com,1556677889,Designer Chic
2545,Maritime Logistics,Logistics,1010 Ocean Drive,Port City,Maritima,info@maritimelogistics.com,1011121314,Sandy Shore
2546,LogiTrack,Logistics,1500 Transport Rd,Logistics City,Moveland,contact@logitrack.com,1515161718,Jordan Move
2547,EduLearn Hub,Education,789 Knowledge Avenue,Learnville,EduNation,hub@edulearn.edu,1122334455,Learn Guide
2548,AutoDrive Motors,Automotive,505 Drive Avenue,Motorville,Autoland,info@autodrivemotors.com,6677889900,Morgan Speed
2549,EduFuture,Education,789 Learning Ln,EduCity,LearnLand,info@edufuture.com,1122334455,Casey Learn
2550,GreenHarvest Organics,Agriculture,118 Greenway,Farmtown,Agroland,support@greenharvest.com,9988776655,Emma Green
2551,BuildSmart,Construction,1000 Build Blvd,ConstructVille,BuildLand,info@buildsmart.com,9012345678,Chris Construct
2552,EcoDrive Motors,Automotive,1500 Motorway,Autotown,Carland,contact@ecodrive.motors,9988776690,Drive Eco
2553,Carland Auto,Automotive,802 Motorway,Autotown,Carland,info@carlandauto.com,5566778899,Ms. Fast
2554,StyleMasterz,Retail,411 Style St.,Fashion City,Trendland,support@stylemasterz.retail,5566778893,Morgan Trend
2555,Eco-Friendly Goods,Retail,753 Green St,Eco City,Sustainland,contact@ecofriendly.com,3344556677,Eco Warrior
2556,FashionForward,Fashion,654 Style Ave,Fashion City,Trendland,support@fashionforward.com,1901098765,Pat Designer
2557,TechWave Solutions,Technology,12 Silicon Valley,TechCity,Innovatia,info@techwavesolutions.com,1234567890,Alice Smith
2558,Eco Buildrs,Construction,707 Greenway,Buildtown,Constructia,contact@ecobuilders.construct,1555000112,Pat Build
2559,Auto Innovators,Automotive,77 Drive Blvd,Motor City,Autoland,info@autoinnovators.auto,6677889900,Leo Drive
2560,AgriGrowth,Agriculture,101 Harvest Rd,Farmtown,Agroland,contact@agrigrowth.agro,4567890123,Growth Farmer
2561,EduLearn,Education,500 Knowledge Blvd,Learn Town,Eduworld,contact@edulearn.com,1556677666,Alex Teach
2562,FashionForward,Fashion,303 Style St,Fashion City,Stylia,contact@fashionforward.style,6789012345,Style Icon
2563,Chic Designs Ltd.,Fashion,206 Style St,Trend City,Fashionland,contact@chicdesigns.fashion,5678905678,Couture Style
2564,AquaPure Water,Utilities,600 Aqua Ln,WaterCity,AquaLand,support@aquapurewater.com,3344556677,Charlie White
2565,Finance Experts,Finance,456 Money St,Finance City,Wealthland,contact@financeexperts.fin,123456789,Richie Dollar
2566,Health Innovators,Healthcare,4001 Wellness Way,Health City,Careland,info@healthinnovators.com,6600445567,Care Group
2567,Media Masters,Media,808 Broadcast Blvd,MediaCity,Broadcastland,info@mediamasters.com,7418529630,Morgan Media
2568,Windy Heights,Renewables,789 Windy Way,Breezetown,Aeroland,contact@windyheights.com,1122334455,Gale Storm
2569,Green Energy Corp,Energy,123 Solar Ave,Sunnytown,Solaria,info@greenenergy.sol,1234567890,Eco Power
2570,Explore Adventures,Travel,509 Journey Rd,Explore City,Traveland,info@exploreadventures.trav,8901234569,Anna Gold
2571,Health First Corp,Healthcare,303 Wellness Way,Health City,Careland,support@healthfirst.com,3456789012,Dr. Heal
2572,AutoDrive Motors,Automotive,606 Driveway,Motor City,Autoland,contact@autodrivemotors.com,1445566778,Speed Racer
2573,Urban Planners Group,Construction,405 Build St,Construct City,BuildLand,group@urbanplanners.com,2233445571,Morgan Plan
2574,Digital Dreams,Technology,900 Cyber St,Tech City,Digitalia,contact@digitaldreams.com,1666777888,Taylor Code
2575,EduTech Solutions,Education,34 Learning Ln,Edu City,Learnia,info@edutechsolutions.edu,2233445566,Henry Learn
2576,BuildRight Co.,Construction,330 Builder St.,Constructopolis,Buildland,info@buildright.com,5566778892,Jordan Alex
2577,TechPioneers,Technology,900 Innovate Blvd,Tech City,TechLand,info@techpioneers.com,7788990011,Innovator Ian
2578,Auto Dynamics,Automotive,321 Drive Blvd,Motor City,Carland,info@autodynamics.com,2233445566,Dan Drive
2579,Constructive Innovations,Construction,321 Innovation Lane,Construct City,Buildland,support@constructiveinnovations.com,2233445566,Alex Construct
2580,EduLearn,Education,789 Knowledge Ave,Learnville,EduNation,info@edulearn.com,1122334455,Dr. Teach
2581,BuildIt,Construction,654 Builder Blvd,Construct City,Buildland,contact@buildit.construct,1555000444,Bob Builder
2582,Health First Clinic,Healthcare,789 Wellness Rd,Healthtown,Careland,info@healthfirst.com,1122334455,Dr. Alice Brown
2583,Travel Adventures,Travel,505 Journey Ave,TravelCity,ExploreLand,info@traveladventures.com,6677889900,Mia Explorer
2584,Auto Dynamics,Automotive,321 Drive Lane,Motorville,Autoland,info@autodynamics.com,9988776655,Jordan Drive
2585,Green Future Corp,Energy,456 Solar Ave,Sunnytown,EcoLand,future@greenenergy.com,1901987654,Jamie Green
2586,EcoArt Creations,Interior Design,913 Green St,Designville,EcoNation,hello@ecoart.com,1122334459,Ms. Flora Art
2587,BuildIt Construction,Construction,111 Builder Blvd,Construct City,Buildland,info@builditconstruction.com,3344556677,Jordan Builder
2588,TechWave Dynamics,Technology,614 Silicon St,Techville,Innovatia,dynamics@techwave.com,7788990099,Mr. Dynamic
2589,Eco Livng,Real Estate,707 Greenway,Eco City,Sustainland,contact@ecoliving.com,1122446688,Green Builder
2590,Constructive Creations,Construction,123 Creation St,Creation City,Creationland,contact@constructivecreations.com,11223344,Creator Chris
2591,GreenEnergy Inc.,Energy,300 Solar St,Eco Town,Greenland,contact@greenenergy.com,9876543210,Pat Green
2592,Sky High Airlines,Aviation,1 Flight Path,Air City,Aerotopia,info@skyhighairlines.com,3344556677,Pilot Pete
2593,TechGrow,Technology,789 Tech St,Innovate City,Techland,info@techgrow.tech,2233445566,Frank Tech
2594,GreenWealth Advisors,Finance,803 Finance Ave.,FinanceCity,FinanceLand,support@greenwealthadvisors.com,9900889903,Alex Rich
2595,BuildIt Construction,Construction,700 Builder Lane,Construct City,BuildLand,info@buildit.com,6677889900,Taylor Build
2596,TechnoGears,Technology,45 Silicon Blvd,TechVille,InnovLand,contact@technogears.com,1234567890,Alice Gearson
2597,AutoDrive,Automotive,88 Motorway,CarCity,Autoland,contact@autodrive.com,7788990011,Henry Fordson
2598,Skyline Construction,Construction,505 Design Drive,Sky City,Archland,contact@skylineconstruction.com,4455667793,Design Holdings
2599,Builder's Hub,Construction,702 Build Rd,Construct City,Buildland,contact@buildershub.com,5566778899,Charlie Constructor
2600,Green Energy Corp,Energy,200 Solar Ave,Sunnytown,EcoLand,info@greenenergy.eco,9876543210,Sam Green
2601,HealthFirst Medical,Healthcare,789 Wellness Blvd,Health City,Careland,support@healthfirst.com,1122334455,Pat Jordan
2602,Fashion Forward,Fashion,101 Style Avenue,Fashion City,Stylia,info@fashionforward.com,2233445566,Anna Style
2603,TravelEase Agency,Travel,22 Journey St,TravelTown,ExploreWorld,info@traveleaseagency.com,7890123456,Explore Holdings
2604,TechFarm,Agriculture,800 Tech Farm Road,Agri Tech City,Farmia,support@techfarm.com,9900112233,Jamie Farmer
2605,Tech Innovators,Technology,123 Tech Park,Innovation City,Futuristan,contact@techinnovators.com,2223334444,Mr. Future Tech
2606,Green Energy Corp,Energy,456 Greenway Blvd,Eco City,Sustainia,info@greenenergy.com,9876543210,Frank Green
2607,Tech Innovators,Technology,200 Tech Park,InnovateCity,TechLand,info@techinnovators.com,1234567890,Alice Tech
2608,TechSavvy Solutions,Technology,707 Innovation Drive,Techville,Innovatia,info@techsavvysolutions.com,5566778899,Innovator Leo
2609,AquaPure Water,Utilities,1010 Aqua Ave,Water Town,Hydroland,contact@aquapure.com,3344556677,Aqua Blue
2610,Chic Creations,Retail,123 Fashion Blvd,Fashion City,StyleLand,contact@chiccreations.com,5678905678,Sophia Johnson
2611,Foodies Delight,Food & Beverage,202 Gourmet Ave,Flavor Town,Italy,info@foodiesdelight.it,390612345678,Chef Tasty
2612,Media Moguls,Media,555 Broadcast Ln,Media City,Mediaville,info@mediamoguls.media,9123456789,Media Master
2613,Green Energy Solutions,Energy,300 Solar St,Sunnytown,EcoNation,contact@greenenergy.com,3344556677,Sam Green
2614,Tech Innovators,Technology,123 Silicon Ave,Techville,Innovatia,info@techinnovators.tech,1234567890,Jordan Tech
2615,Fashion Forward,Retail,500 Style St,Fashion City,Trendland,info@fashionforward.com,9988776655,Jamie Style
2616,HealthPlus,Healthcare,1010 Wellness Rd,Health City,Careland,info@healthplus.com,1212233445,Morgan Mauve
2617,AgriGrowth,Agriculture,202 Farm Rd,AgriCity,FarmLand,contact@agrigrowth.com,3344556677,Jack Farmer
2618,AgriGrowth Farms,Agriculture,505 Farm Ln,Agro City,Farmland,contact@agrigrowth.com,3344556677,Farmer Joe
2619,EduFuture Academy,Education,400 Learning Lane,Knowledge Town,Learnland,contact@edufutureacademy.com,1098765432,Dr. Scholar
2620,Gourmet Delights,Food & Beverage,123 Taste Ave,Culinary City,Foodland,info@gourmetdelights.com,6677889904,Chef Sweet
2621,AutoDrive,Automotive,909 Drive Lane,AutoCity,CarLand,info@autodrive.com,9012345678,Car Driver
2622,Lunar Power,Energy,654 Solar Ave,SunCity,PowerLand,support@lunarpower.com,4567890123,Jordan Moon
2623,AeroTech Dynamics,Aerospace,309 Flight Path,Aeroville,Skyland,support@aerotechdynamics.com,2233445567,Morgan Sky
2624,DriveTech Innovations,Automotive,509 Drive Avenue,Motorville,Autoland,contact@drivetech.com,6677889903,Alex Speed
2625,UrbanDesigns Ltd,Architecture,852 Design Blvd,Arch City,Designland,contact@urbandesigns.arch,1778899001,Architect Build
2626,EduTech Learnin,Education,654 Knowledge Road,Learn City,EduLand,info@edutechlearnin.com,1334455667,Prof. Edu Wise
2627,Health First,Healthcare,789 Wellness Ave,Health City,Careland,support@healthfirst.com,1333444555,Pat Care
2628,MediaMinds,Media,852 Broadcast Blvd,Media City,Mediaville,contact@mediaminds.media,1555098765,Mike Media
2629,Tech Savvy Solutions,Technology,1100 Tech Avenue,Digital City,TechLand,support@techsavvy.com,1123456789,Savvy Tech
2630,Green Energy Solutions,Energy,1300 Solar Ave,Eco City,Greenland,support@greenenergy.com,9876543218,Liam Green
2631,AgriGrowth,Agriculture,321 Farm Rd,AgroCity,FarmLand,contact@agrigrowth.com,3344556677,Pat Farmer
2632,HealthFirst Medical,Healthcare,789 Wellness St,Healthville,UK,support@healthfirst.co.uk,447700900123,Care Giver
2633,UrbanEats,Food Services,200 Culinary Ave,FoodTown,GourmetLand,contact@urbaneats.com,9900666600,Jamie Cook
2634,Eco Warriors,Environment,909 Greenway,Eco City,Greenland,contact@ecowarriors.green,9900112233,Earth Saver
2635,Green Energy Solutions,Energy,300 Solar Street,EcoCity,GreenLand,info@greenenergysolutions.com,112233445,Bob Green
2636,AgriGrowth,Agriculture,987 Farm Lane,AgriTown,AgriLand,info@agrigrowth.com,3344556677,Eve Farmer
2637,AgroInnovate,Agriculture,123 Harvest Rd,AgroCity,FarmLand,info@agroinnovate.com,5566773344,Field Crop
2638,SafeGuard Security,Security,1010 Secure St,Safetown,Protectia,info@safeguard.security,1112131415,Guard Safe
2639,Health Solutions,Healthcare,200 Health St,Healthville,Careland,contact@healthsolutions.com,2345678901,Jane Smith
2640,FinSecure,Finance,1100 Money St,Finance City,Bankland,contact@finsecure.com,1111121314,Chris Finance
2641,Solar Innovations,Energy,457 Solar Rd,Eco City,Sustainia,info@solarinnovations.com,9876543211,Eco Evan
2642,SkyTech Solutions,Aerospace,411 Sky St.,SkyCity,SkyLand,contact@skytech.com,9900990018,Sky Chief
2643,AutoDrive Inc.,Automotive,78 Motorway,Carville,Autoland,support@autodrive.com,5566778899,Lucas Driver
2644,Foodies Delight,Food & Beverage,800 Gourmet St,FoodCity,TasteLand,info@foodiesdelight.com,1234567896,Mia Davis
2645,FinSecure Bank,Finance,1414 Money St,Finance City,Bankland,contact@finsecure.com,1213141516,Penny Saver
2646,Epicurean Eatz,Food & Beverage,321 Flavor Blvd,Culinary City,Foodland,contact@epicureaneats.com,6677889903,Chef Savory
2647,TechPioneers,Technology,1100 Future St,TechVille,InnovateLand,info@techpioneers.com,8899001122,Future Thinker
2648,Digital Media Group,Media,357 Media Street,Broadcast City,Mediaville,contact@digitalmediagroup.com,1101122334,Jordan Media
2649,OrganicRoots Inc.,Agriculture,460 Farm Lane,Greenville,EcoLand,hello@organicroots.org,9876543214,Jordan Fielding
2650,Drive Dynamics,Automotive,3030 Motor St,Auto City,Carland,contact@drivedynamics.com,9876543219,Henry Driver
2651,EduQuest,Education,305 Learning Ln,Knowledge Town,EduNation,info@eduquest.com,1123581321,Jordan Quest
2652,EcoSolutions,Environment,1400 Green St,Eco City,Greenland,info@ecosolutions.com,1122334456,Alex Green
2653,Urban Bites,Hospitality,103 City Center,Metropolis,Urbania,info@urbanbites.com,5566778897,Nina Urban
2654,AgriTech Innovations,Agriculture,222 Farm Road,AgroCity,Farmland,contact@agritech.com,1314151617,Alex Grow
2655,Future Tech Solutions,Technology,10002 Tech Rd,Digital City,Techland,contact@futuretechsolutions.tech,1555000446,Jamie Wise
2656,Hydro Innovations,Energy,505 Water St,Eco City,Greenland,info@hydroinnov.green,2345678913,Eco Hydro
2657,Renew Power,Energy,1414 Wind St,Eco City,Sustainland,hello@renewpower.com,9876543218,Sam Renew
2658,Media Masters,Media,606 Broadcast Lane,Media City,Mediatopia,info@mediamasters.media,7788990011,News Anchor
2659,Comfort Creations,Home & Living,223 Cozy Ln,Homestead,Comfortland,support@comfortcreations.com,3344556678,Alex Cozy
2660,Artistic Creations,Arts & Crafts,456 Canvas Lane,Art City,Creativeland,contact@artisticcreations.com,2233445566,Art Creator
2661,Innovatech,Technology,707 Innovation Dr,Tech City,Innovatia,info@innovatech.com,1333444555,Jordan Innovate
2662,BuildTech Innovations,Construction,1515 Construct Ave,Constructopolis,Buildland,info@buildtech.com,1314151617,Jordan Builder
2663,Harvest Corp,Agriculture,1515 Corp Blvd,Corp City,USA,contact@harvestcorp.com,1617181920,Corp Farmer
2664,ConstructiveTech,Technology,8000 Tech Ave,TechVille,InnovLand,info@constructivetech.com,7890123456,Grace Purple
2665,Swift Build Enterprises,Construction,764 Build Blvd,Construct City,Buildland,info@swiftbuild.com,1667788902,Casey Builder
2666,Green Energy Solutions,Energy,456 Solar Street,Greenville,EcoLand,info@greenenergysolutions.com,9876543210,Jamie Green
2667,AutoDrive Motors,Automotive,753 Driveway,Motortown,Autoland,contact@autodrive.com,3344556677,Mr. Driver
2668,Auto Innovators Associates,Automotive,609 Drive Ave,Car City,Autoland,associates@autoinnovators.auto,5678901247,Auto Leader
2669,ConstructCo,Construction,1010 Builder Blvd,Buildtown,Constructland,info@constructco.com,2233445570,Builder Rob
2670,Green Tech Entprises,Energy,456 Green Rd,Eco City,Greenland,contact@greentech.com,9876543214,Ella Green
2671,Fashion Forward,Retail,500 Style St,Fashion City,Trendland,info@fashionforward.com,1029384756,Taylor Style
2672,Health First Ltd.,Healthcare,321 Wellness Way,Health City,Careland,contact@healthfirst.com,1223344556,Jordan Health
2673,AgriTech Innovations,Agriculture,1400 Farm Road,FarmVille,AgriLand,info@agritech.com,4567890124,Nina Green
2674,Foodies,Food & Beverage,4000 Gourmet Rd,Foodville,Culinaryland,hello@foodies.com,4567890123,Chef Cook
2675,BuildIt,Construction,600 Builder Blvd,Construct City,BuildLand,info@buildit.com,4455667788,Builder Bob
2676,MediCare Partners,Healthcare,917 Health St,Care City,Healthland,partners@medicare.com,6676543218,Dr. Healson
