name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
SecureFinance Group,Finance,1212 Wealth Ave,Bank City,Moneyland,hello@securefinance.com,2445566778,Finance Group,0,0,0,0,0
GreenLeaf Farm Co.,Agriculture,457 Farm Lane,Greenville,EcoLand,info@greenleaffarmco.com,9876543213,Jordan Earth,1,1,2,0,2
Health First Corp.,Healthcare,300 Wellness Rd,Health City,Careland,support@healthfirst.com,1122334455,Chris Care,0,0,0,0,0
FinTech Solutions,Finance,303 Money Rd,Finance City,Singapore,info@fintechsolutions.com,9988776655,Charlie Davis,0,0,0,0,0
EnergyPlus,Energy,13000 Power Ln,Energy City,Powerland,contact@energyplus.com,2123456789,Watt Power,0,0,0,0,0
Urban Developers,Construction,987 Build St,Construct City,Buildland,contact@urbandevelopers.com,4455667788,Alex Builder,0,0,0,0,0
Travel Ventures,Travel,1010 Journey Road,Travel City,Wanderland,contact@travelventures.com,1888999000,Morgan Traveler,0,0,0,0,0
BrightFuture Education,Education,3132 Learn Ave,Learnville,EduNation,hello@brightfuture.education,1444000556,Chris Teach,0,0,0,0,0
EcoFriendly Products,Manufacturing,202 Green St,Eco City,Sustainia,contact@ecofriendly.man,9900112233,Green Earth,0,0,0,0,0
Edu Future,Education,400 Learning St,Edu City,Learnland,contact@edufuture.com,4567890123,David Teach,0,0,0,0,0
BlueOcean Shipping,Transportation,456 Ocean Drive,PortCity,ShipLand,support@blueoceanshipping.com,2234567890,Captain Sea,2,2,2,1,3
Green Energy Solutions,Energy,202 Solar St,Eco City,Greenland,contact@greenenergy.com,1987654321,Pat Green,0,0,0,0,0
FinSecure Banking,Finance,1010 Money St,Finance City,Bankland,contact@finsecure.bank,123456789,Cash Flow,0,0,0,0,0
SkyWings,Aerospace,1600 Flight Rd,AeroCity,SkyLand,contact@skywings.com,9900222200,Pat Pilot,0,0,0,0,0
FinSecure Advisory,Finance,605 Money Road,FinanceCity,Bankland,advisory@finsecure.com,6789012350,Banker Rich,0,0,0,0,1
Logistics Leaders,Logistics,123 Transport Ln,Logistics City,Moveland,info@logisticsleaders.com,8899001122,Move Master,0,0,0,0,0
WellCare Associates,Healthcare,456 Wellness Blvd,Health City,Careland,contact@wellcare.med,3334445561,Dr. Heal,0,0,0,0,0
EduSmart Learning,Education,654 Knowledge Ave,Learnville,USA,support@edusmart.com,1223344556,Prof. Edu,0,0,0,0,0
FashionForward,Retail,654 Style Street,Fashion City,StyleLand,info@fashionforward.com,5678901234,Sophia Taylor,0,0,0,0,0
GreenTech Labs,Technology,815 Green St,TechCity,TechLand,labs@greentech.com,6677889907,Casey Innovator,0,0,0,0,0
Auto Innovators Group,Automotive,608 Drive Ave,Car City,Autoland,group@autoinnovators.auto,5678901239,Driver Auto,0,0,0,0,0
EduLearn Institute,Education,202 Knowledge Rd,LearnCity,Educatia,info@edulearn.com,5678901234,Isabella Teach,0,0,0,0,0
Digital Dreams,Technology,606 Cyber St,Techville,Innovatia,contact@digitaldreams.tech,1555000111,Sam Digital,0,0,0,0,0
Bright Minds Academy,Education,416 Knowledge Blvd,Learnville,EduNation,info@brightminds.edu,8899001150,Clever Hawk,0,0,0,0,0
Auto Dynamics,Automotive,987 Drive Avenue,Motor City,Autoland,info@autodynamics.com,6677889900,Drive Group,0,0,0,0,0
Auto Drive Innovations,Automotive,507 Motorway,Car City,Autoland,innovations@autodrive.com,5566443329,Morgan Speed,0,0,0,0,0
Culinary Creations Co,Food & Beverage,709 Market St,Foodville,GastroLand,support@culinarycreations.com,1901987655,Morgan Fresh,0,0,0,0,0
Farmers Network,Agriculture,136 Future Rd,Agri Town,Farmland,network@farmersnetwork.agri,8899001220,Farmer Janet,0,0,0,0,0
Culinary Creations,Food & Beverage,789 Flavor Blvd,Culinary City,Foodland,contact@culinarycreations.com,6677889902,Chef Pastry,0,0,0,0,0
TechNova Solutions,Technology,123 Innovation Drive,Techville,Innovaland,contact@technova.com,1234567890,Morgan Innovate,0,0,0,0,0
EduTech Pioneers,Education,400 Knowledge Blvd,Learnville,EduNation,info@edutech.pioneers,2233445566,Prof. Smart,0,0,0,0,0
FashionForward,Fashion,900 Style St,Fashionville,Trendland,support@fashionforward.trend,7788990011,Style Group,0,0,0,0,0
Finance Gurus,Finance,707 Money Street,Finance City,Moneyland,contact@financegurus.finance,8899001122,Cash Flow,0,0,0,0,0
Urban Living,Real Estate,222 Urban Way,Metropolis,Urbania,contact@urbanliving.com,6677889900,Urban Planner,0,0,0,0,0
Tech Pioneers,Technology,135 Tech St,Innovate City,Techland,info@techpioneers.com,1234567890,Jamie Tech,0,0,0,0,0
BuildIt Construction,Construction,808 Build Blvd,Construct City,Buildland,info@buildit.construct,1667788990,Builder Strong,0,0,0,0,0
EcoEnergy,Energy,505 Solar Way,Energy City,Powerland,contact@ecoenergy.com,8901234567,Jordan Power,0,0,0,0,0
EduTech Solutions,Education,654 Learning Rd,Knowledge Town,Learnland,info@edutechsolutions.com,1334455667,Alice Scholar,0,0,0,0,0
Skyline Constructions,Construction,321 Build Blvd,Construct City,Buildland,info@skylineconstructions.com,2233445566,Ethan Builder,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Valley,Tech City,Innovatia,info@techinnovators.io,1234567890,Mr. Tech,0,0,0,0,0
Green Energy Innovators,Energy,16 Wind Ave,Greenville,EcoLand,info@greenenergyinnovators.com,9876543211,Jordan Green,0,0,0,0,0
Travel Explorers,Travel,700 Adventure Ave,Wanderlust City,Voyageland,contact@travelexplorers.travel,5566778899,Globe Trotter,0,0,0,0,0
Foodies Inc,Food & Beverage,800 Gourmet Ave,Foodtown,Cuisineland,contact@foodiesinc.com,6677889900,Chef Cook,0,0,0,0,0
Innovatech,Healthcare,123 Innovation Drive,Techville,Innovatia,info@innovatech.com,1234567890,Jamie Smith,0,0,0,0,0
Fashion Forward,Fashion,987 Style St,Fashion City,Trendland,info@fashionforward.com,6677889900,Style Icon,0,0,0,0,0
Eco Power,Energy,1300 Solar Ave,Eco City,Greenland,info@ecopower.com,9876543218,Mia Green,0,0,0,0,0
MediaWorks,Media,909 Broadcast Blvd,Media City,Medialand,info@mediaworks.com,1011121319,Ivy News,0,0,0,0,0
Travel Ventures,Travel,789 Adventure Blvd,Wanderlust City,Exploristan,contact@travelventures.com,7788990011,Jordan Explorer,0,0,0,0,0
EcoLyfe Products,Consumer Goods,101 Green Street,EcoCity,EcoLand,info@ecolyfeproducts.com,9900112233,Sam Eco,0,0,0,0,0
EcoTransport Logistics,Transportation,222 Transit Rd,MoveCity,EcoLand,info@ecotransport.com,9900555566,Sophia Move,0,0,0,0,0
HealthFirst Inc.,Healthcare,456 Wellness Way,Healthtown,Careland,info@healthfirst.org,1987654321,Dr. Heal,0,0,0,0,0
LogiTrans Logistics,Logistics,909 Transport Rd,LogiCity,MoveLand,info@logitranslogistics.com,1213141516,Chris Transporter,0,0,0,0,0
TechNova,Technology,123 Innovation Ave,Tech City,Techland,info@technova.com,6612345678,Alex Tech,0,0,0,0,0
FinServe,Finance,12 Money Lane,Finance City,USA,info@finserve.com,1123456789,Frank Banker,0,0,0,0,0
Tidal Energy Inc.,Tidal Energy,789 Ocean Rd,TideCity,Sealand,support@tidalenergyinc.com,6677889900,Tidal Holdings,0,0,0,0,0
EcoTech Solutions,Renewable Energy,456 Greenway Dr.,Eco Town,Greenland,solutions@greenenergy.com,1234567898,Elliot Green,0,0,0,0,0
Tech Innovators,Technology,1234 Silicon Street,Tech City,Innovatia,info@techinnovators.com,1987654321,Tech Leader,0,0,0,0,0
MediaHub,Media,1100 Media Ave,Broadcast City,Medialand,contact@mediahub.com,123456789,Chris Orange,0,0,0,0,0
Innovative Builders,Construction,612 Build Road,Construct City,USA,contact@innovativebuilders.com,4455667788,Mason Craft,0,0,0,0,0
Fashion Forward,Fashion,606 Style Ave,Fashion City,Stylia,info@fashionforward.com,4455667788,Fiona Fashion,0,0,0,0,0
EduTech Academy,Education,654 Learning Ln,Eduville,Learnland,info@edutechacademy.com,5566778899,Prof. Teach,0,0,0,0,0
Mason & Co. Supplies,Manufacturing,792 Builder Avenue,Constructopolis,Buildland,supplies@masonco.com,2233445575,Casey Mason,3,2,1,1,2
EnergyPlus,Energy,654 Power Rd,Energize,Powerland,contact@energyplus.com,4455667788,Watt Power,0,0,0,0,0
Foodies Delight,Food & Beverage,202 Gourmet St,Foodtown,TasteLand,contact@foodiesdelight.com,3344556677,Chef Tasty,0,0,0,0,0
DigitalDreams Tech,Technology,1212 Tech Blvd,Digital City,Techland,contact@digitaldreams.com,1555345678,Tech Dreamer,0,0,0,0,0
Smart Solutons,Technology,400 Smart Street,Tech City,Innovatia,info@smartsolutons.tech,1101122334,Jordan Smart,0,0,0,0,0
HealthPlus Clinics,Healthcare,1400 Wellness Way,HealthCity,HealthLand,support@healthplus.com,9900555566,Emma Health,0,0,0,0,0
Style Innovators,Retail,405 Style Blvd,Fashion City,Italy,contact@styleinnovators.com,5566778899,Luca Trend,0,0,0,0,0
BuildLand Contractors,Construction,409 Build St,Construct City,BuildLand,contact@buildlandcontractors.com,2233445575,Morgan Contract,0,0,0,0,0
BuildIt Construction,Construction,700 Build St,Construct City,Buildland,contact@buildit.com,4455667788,Taylor Builder,0,0,0,0,0
EduFuture Academy,Education,50 Learning Lane,Knowledge Town,EduNation,info@edufuture.com,1098765432,Morgan Learn,0,0,0,0,0
Foodies Delight,Food & Beverage,700 Gourmet Lane,TasteTown,FlavorLand,hello@foodiesdelight.com,9900778899,Jamie Cook,0,0,0,0,0
FarmTech Solutons,Agriculture,456 Crop Circle,Harvest Town,USA,support@farmtech.com,4455667788,Farmer Fields Jr.,0,0,0,0,0
FieldWorks Inc.,Agriculture,163 Farm Road,Harvest Town,Agroland,info@fieldworks.com,1556677889,Alex Field,0,0,0,0,0
LeafyGreen Enterprises,Agriculture,459 Farm Lane,Greenville,EcoLand,hello@leafygreen.org,9876543213,Taylor Brooks,0,1,0,0,0
GreenTech Solutions,Technology,210 Tech Avenue,TechVille,TechLand,contact@greentechsolutions.com,9900223354,Chris Green,0,0,0,0,0
SkyReach Research,Research,415 Sky St.,SkyCity,SkyLand,research@skyreach.com,9900990022,Sky Scientist,0,0,0,0,0
EduLearn,Education,789 Knowledge Ave,Learnville,EduNation,support@edulearn.com,1122334455,Chris Scholar,0,0,0,0,0
EcoLife Innovations,Consulting,113 Green Street,EcoCity,EcoLand,innovations@ecolife.com,9900112245,Sam Eco,0,0,0,0,0
Culinary Delights,Food & Beverage,789 Flavor Blvd,Culinary City,Foodland,delights@culinarycreations.com,6677889907,Chef Delight,0,0,0,0,0
Pet Paradise,Pet Care,606 Furry Avenue,Pet City,UK,support@petparadise.com,2211334455,Casey White,0,0,0,0,0
Urban Holdings,Real Estate,1414 Urban St,Metro City,Urbania,holdings@urbanholdings.com,1445566778,Urban Director,0,0,0,0,0
FinServe,Finance,147 Money St,Finance City,Bankland,info@finserve.com,2341098765,Frank Banker,1,1,1,1,1
GreenField Innovations,Agriculture,1414 Farm Road,Farmtown,Australia,support@greenfield.innovations,9988776655,Farmer Blue,0,0,0,0,0
Fashion Forward,Retail,303 Style Street,Fashion City,Trendland,support@fashionforward.com,4455667788,Jordan Style,0,0,0,0,0
TravelWorld,Travel,987 Explorer St,Adventure City,Wanderland,info@travelworld.com,1122334455,Ms. Wander,0,0,0,0,0
HealthFirst,Healthcare,789 Wellness Ave,Health City,Careland,support@healthfirst.care,1122334455,Chris Healer,0,0,0,0,0
SecureSafe Security,Security,333 Guard St,Safetown,Protectia,contact@securesafe.security,1000000999,Jordan Guard,0,0,0,0,0
Build Masters,Construction,147 Hammer Rd,Construct City,Constructia,info@buildmasters.com,1990011223,Morgan Build,0,0,0,0,0
Foodies Delight,Food & Beverage,505 Gourmet Ave,Food City,Culinaryland,contact@foodiesdelight.com,1987654321,Jamie Food,0,0,0,0,0
PureStream Services,Utilities,103 Waterway Blvd,Hydro City,Aquatica,contact@purestream.com,1122334457,Taylor Brooks,0,0,0,0,0
Eco Energy,Energy,600 Energy Ln,EcoCity,GreenLand,info@ecoenergy.com,5678901234,Alex Green,0,0,0,0,0
ForestEdge Lumber Company,Manufacturing,174 Timber Trl,Woodland,Leafland,contact@forestedgelumber.com,4455667812,Bark Wood,0,0,0,0,0
TechLand Solutions,Technology,143 Innovation Blvd,TechVille,TechLand,solutions@techland.com,1234567810,Taylor Tech,0,0,0,0,0
Eco Builders,Construction,34 Build St,Construct City,BuildLand,contact@ecobuilders.com,9876543211,Pat Build,0,0,0,0,0
AgriGrowth Ltd.,Agriculture,78 Farm Lane,Harvest City,AgriNation,info@agrigrowth.com,1122334455,Bob Farmer,0,0,0,0,0
Fashion Forward,Retail,987 Style St,Fashion City,Trendland,support@fashionforward.com,4455667788,Alex Trend,0,0,0,0,0
Skyline Financials,Finance,420 Build St,Construct City,BuildLand,financials@skyline.com,2233445500,Casey Erect,0,0,0,0,0
Innovative Solutions,Consulting,258 Innovation Blvd,Consultown,Utopia,contact@innovativesolutions.com,6677990011,Oscar Innovate,0,0,0,0,0
GreenTech Solutions,Energy,123 Green Blvd,EcoCity,Sustainland,info@greentechsolutions.com,9876543219,Mia Green,0,0,0,0,0
Tech Innovators,Technology,101 Tech Park,Innovate City,Techland,info@techinnovators.com,6611223344,Alex Byte,0,0,0,0,0
ConstructPro Services,Construction,808 Pro Ave,Construct City,Buildland,info@constructproservices.com,3344556685,Sam Pro,0,0,0,0,0
Tech Titans Inc.,Technology,1010 Innovation Dr.,Tech City,Innovatia,contact@techtitans.com,6677889900,Tech Leader,0,0,0,0,0
Fashion Forward,Retail,987 Style Ave,Fashion City,StyleLand,info@fashionforward.com,3344556677,Alex Trend,0,0,0,0,0
Tech Solutions,Technology,909 Tech Park,Innovate City,Techland,contact@techsolutions.com,1011121314,Alice Innovate,0,1,0,0,0
StyleTrend Fashion,Retail,321 Fashion Ave,Stylestown,Trendland,info@styletrendfashion.com,8899001122,Anna Trend,0,1,0,0,0
Health Innovators,Healthcare,78 Health Rd,Wellness City,CareLand,contact@healthinnovators.com,9876543218,Jordan Care,0,0,0,0,0
EcoInvest Group,Finance,804 Finance Ave.,FinanceCity,FinanceLand,info@ecoinvestgroup.com,9900889904,Jordan Rich,0,0,0,0,0
EcoTech Innovations,Consumer Electronics,103 Green Street,EcoCity,EcoLand,support@ecotechinnovations.com,9900112235,Jamie Eco,0,0,0,0,0
Green Builders,Construction,14000 Build Blvd,Construct City,Buildland,info@greenbuilders.com,9900555566,Build Corp,0,0,0,0,0
Green Energy Solutions,Energy,789 Solar Ave,EcoCity,GreenLand,info@greenenergysolutions.com,4456789021,Eco Warrior,1,0,2,1,1
Fashion Forward,Fashion,303 Style St,Fashionville,Trendland,info@fashionforward.com,1122334455,Style Icon,0,0,0,0,0
Digital Dreams Studio,Media,159 Creative St,Artville,Imagiland,info@digitaldreams.com,6677889900,Art Visionary,0,0,0,0,0
FashionForward,Retail,111 Style Street,Fashion City,Italy,info@fashionforward.it,391234567890,Style Icon,0,0,0,0,0
AgriGrowth,Agriculture,202 Harvest Road,Farmville,Agroland,contact@agrigrowth.ag,1334455667,Farm Innovators,0,0,0,0,0
Aqua Pure,Utilities,606 Water Way,Aquacity,Hydroland,info@aquapure.com,7788990011,Ian Water,0,1,0,0,1
HealthFirst Medical,Healthcare,303 Health Blvd,Wellness Town,Healthland,support@healthfirst.com,1122334455,Dr. Wellness,3,2,3,2,3
Adventure Travels,Travel,321 Explore Ln,Adventure City,Traveland,info@adventuretravels.com,1908899001,Casey Explorer,0,0,0,0,0
TechGrow,Technology,789 Silicon Ave,TechVille,InnovLand,contact@techgrow.com,1234567890,Alice Green,0,0,0,0,0
Skyline Architects,Architecture,505 Design Ave,Sky City,Designland,contact@skyline.com,1122990011,Jordan Arch,0,0,0,0,0
UrbanBuild,Construction,909 Urban St,Urban City,Urbania,info@urbanbuild.com,9900112233,Chris Urban,0,0,0,0,0
Bright Future Solar,Energy,1212 Solar Lane,Sunnytown,EcoNation,contact@brightfuture.com,1122334460,Sunny Ray,0,0,0,0,0
FashionForward,Fashion,1100 Style Ave,Fashion City,Stylia,info@fashionforward.fash,9900112233,Pat Style,0,0,0,0,0
Tech Innovators,Technology,1200 Innovate Way,TechCity,InnovateLand,support@techinnovators.com,101122334,Karen Innovate,0,0,0,0,0
Digital Dreams,Technology,456 Cyber St,Techville,Innovatia,contact@digitaldreams.tech,1555009009,Sam Code,0,0,0,0,0
SkyHigh Airways,Aviation,321 Flight St,Airtown,Flyland,contact@skyhighairways.com,2930313234,Pilot Sky,3,4,3,2,3
Healthy Life Services,Healthcare,456 Health Blvd,Wellness City,Healthland,contact@healthylife.com,1122334455,Jamie Health,0,0,0,0,0
Fashion Forward,Fashion,505 Style Street,Fashion City,Trendland,contact@fashionforward.com,6655667788,Stella Trend,0,0,0,0,0
TechNova Solutions,Technology,123 Innovation Drive,Techville,TechLand,contact@technovasolutions.com,1234567890,Alex Innovate,0,0,1,1,0
EcoInnovate,Energy,456 Green Rd,EcoCity,Sustainland,contact@ecoinnovate.com,9876543210,Emma Green,0,0,0,0,0
TechInnovate,Technology,123 Silicon Blvd,Techville,Innovatia,contact@techinnovate.com,1234567890,Sam Silver,0,0,0,0,0
EcoWorld Enterprises,Environmental,800 Eco Rd.,GreenCity,EcoLand,info@ecoworldenterprises.com,9900112233,Jamie Eco,0,0,0,0,0
Green Innovators,Environment,1200 Green St,Eco City,Sustainia,info@greeninnovators.com,7766554433,Eco Visionary,0,0,0,0,0
FinTech Innovate,Finance,707 Money Blvd,Finance City,Bankland,contact@fintechinnovate.com,7890123456,Jamie Finance,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Ave,Techville,Innovatia,info@techinnovators.com,1234567890,Alice Tech,0,0,0,0,0
Timberland Crafts,Manufacturing,177 Timber Trail,Woodland,Leafland,hello@timberlandcrafts.com,4455667815,Wood Bark,0,0,0,0,0
HealthFirst,Healthcare,456 Wellness Way,Healthtown,Careland,support@healthfirst.health,1122334455,Chris Care,0,0,0,0,0
Digital Creators,Media,12 Media Blvd,Creative City,Mediatopia,contact@digitalcreators.com,9900112233,Pat Media,0,0,0,0,0
Artistic Expressions,Arts & Entertainment,909 Creative Ave,Art City,Creativeland,info@artisticexpressions.com,7788990011,Art Master,0,0,0,0,0
Fashion Forward,Retail,606 Style St,Fashion City,Trendland,support@fashionforward.com,6789012345,Sophia Lee,0,0,0,0,0
AgriTech Innovations,Agriculture,1100 Innovation Drive,Agri Town,Farmia,hello@agritech.com,2233445573,Taylor Farmer,0,0,0,0,0
AgroTech,Agriculture,55 Farm Lane,Agroville,FarmLand,info@agrotech.com,9988776655,Chris Farmer,0,0,0,0,0
EcoEnergy Solutions,Energy,101 Solar Street,Sunnytown,Ecoland,info@ecoenergy.sol,2233445566,Pat Solar,0,0,0,0,0
Skyline Engineering,Engineering,1417 Tech St,Constructopolis,Buildland,support@skylineeng.com,2233445578,Alex Skyline,5,4,3,2,4
Maritime Solutions,Marine,2324 Surf St,Wave City,Marineland,info@maritimesolutions.com,1765432125,Jordan Lake,0,0,0,0,0
HealthFirst Medical,Healthcare,456 Health Blvd,HealthCity,CareLand,contact@healthfirstmedical.com,2345678901,Dr. Pat Care,0,0,0,0,0
GreenEnergy Solutions,Energy,714 Solar Ave,Eco City,Sustainland,info@greenenergy.sol,2112233445,Eco Warrior,0,0,0,0,0
Blue Ocean Industrees,Manufacturing,789 Ocean Dr.,Seaside,Atlantis,info@blueocean.com,1234567890,John Blue,2,1,0,0,0
Style Innovators,Fashion,159 Fashion Ave,Style City,Stylia,info@styleinnovators.com,2111222333,Ms. Fashion Leader,0,0,0,0,0
Fashion Forwarders,Fashion,905 Style Blvd,Fashion City,Trendland,forwarders@fashion.com,9012345683,Ivy Couture,0,0,0,0,0
BioLyfe Sciences,Biotechnology,1414 Bio St.,Biotown,Bioland,contact@biolyfe.sci,9988776655,Life Gene,0,0,0,0,0
GreenFuture Energy,Energy,656 Solar Ave,EnergyCity,PowerLand,info@greenfuture.com,9012345678,Patrick Power,0,0,0,0,0
Foodies Delight,Food & Beverage,606 Gourmet Street,Food City,France,hello@foodiesdelight.com,8899001122,Morgan White,0,0,0,0,0
WellnessFirst Clinics,Healthcare,1400 Wellness Way,HealthCity,HealthLand,info@wellnessfirstclinics.com,9900555566,Lucas Health,0,0,0,0,0
Smart Solutons,Technology,4040 Smart Avenue,Tech City,Techland,contact@smartsolutons.com,6655667788,Smart Guru,0,0,0,0,0
Foodies Delight,Food & Beverage,800 Gourmet Rd,Flavor Town,Cuisineland,info@foodiesdelight.com,5566778899,Jamie Cook,0,0,0,0,0
EcoLife Holdings,Consumer Goods,113 Green Street,EcoCity,EcoLand,holdings@ecolife.com,9900112241,Jordan Tree,0,0,0,0,0
Fashion Trends,Fashion,33 Vogue Street,Style City,Trendland,contact@fashiontrends.com,1555789012,Anna Style,0,0,0,0,0
Artistic Creations,Arts & Crafts,852 Art Ave,Creativity Town,Artland,hello@artisticcreations.com,7788990011,Pat Artist,0,0,0,0,0
FlowCity Solutions,Technology,822 Flow Ave.,FlowCity,TechLand,solutions@flowcity.com,9900445576,Flow Tech,0,0,0,0,0
AutoDrive Motors,Automotive,909 Drive Ave.,Motor City,AutoLand,info@autodrive.com,9012345678,Auto Holdings,0,0,0,0,0
