company_id,company_name,industry_sector,street_address,city_address,country_address,email_address,phone_number,company_owner
1250,MediCare Plus,Healthcare,808 Health Street,Healthville,Mediland,contact@medicareplus.com,4455667788,Jordan Health
1251,MediCare Services,Healthcare,111 Health Ave,CareCity,MediLand,contact@medicare.com,9900444455,Olivia Care
1252,MediCare Solutions,Healthcare,789 Wellness Blvd,Healthtown,CareLand,contact@medicare.com,2345678901,Jamie Heal
1253,MediCare Supplies,Healthcare,1414 Health St,Care City,Mediland,info@medicare.com,7788990011,Dr. Heal
1254,MediCore,Healthcare,79 Wellness Blvd,Healthcity,Careland,info@medicore.com,1122334456,Dr. John Care
1255,MediHealth,Healthcare,7890 Health St,Wellness Town,Healthland,contact@medihealth.health,1666000445,Sam Health
1256,MediHealth Group,Healthcare,319 Wellness Way,Healthville,Mediland,support@medihealthgroup.com,4455667799,Alex Health
1257,MediKare,Healthcare,909 Health St.,Care City,Healthland,contact@medikare.com,6676543210,Dr. Heal
1258,MediLife Services,Healthcare,305 Wellness Way,Healthville,Mediland,contact@medilifeservices.com,4455667789,Jordan Wellness
1259,MediWell Health,Healthcare,816 Health Blvd,Health City,Healthland,contact@mediwell.health,9988776659,Care Healer
1260,Media Buzz,Media,444 Broadcast Ln,Media City,Newsland,info@mediabuzz.com,1889900112,News Anchor
1261,Media Connect,Media,900 Broadcast Blvd,Media City,Mediatown,info@mediaconnect.com,7788990011,Sam Media
1262,Media House,Media,808 Broadcast Ave,Mediatown,Broadcastia,contact@mediahouse.media,1555000132,News Anchor
1263,Media Innovations,Media,1004 Broadcast Blvd,Media City,Mediatopia,contact@mediainnovations.com,7788990017,Jordan Lake
1264,Media Innovators,Media,611 Broadcast Lane,Media City,Mediatopia,info@mediainnovators.media,7788990066,Creative Anchor
1265,Media Magic,Media,909 Broadcast Blvd,Media City,Mediatopia,info@mediamagic.com,5566778899,Mike Media
1266,Media Marvels,Media,1000 Broadcast Blvd,Media City,Mediatopia,contact@mediamarvels.com,8899001124,Media Star
1267,Media Masters,Media,852 Broadcast Blvd,Media City,Mediatown,info@mediamasters.com,7788990011,Casey Media
1268,Media Moguls,Media,808 Broadcast Ln,Media City,Newland,contact@mediamoguls.com,1234567891,Press Power
1269,Media Pioneers Inc,Media,606 Broadcast Blvd,Media City,Mediaville,contact@mediapioneers.media,9012345678,Media Mogul
1270,Media Vision Group,Media,1111 Broadcast Blvd,Media City,Newland,contact@mediavision.com,1123456789,News Anchor
1271,Media World,Media,1212 Broadcast Blvd,Media City,Newland,contact@mediaworld.com,1223344556,News Anchor
1272,MediaBuild Productions,Media,444 Broadcast St,Media City,MediaLand,info@mediabuild.com,7788990011,Pat Media
1273,MediaBuzz,Media,1010 Broadcast Blvd,Mediapolis,Medialand,contact@mediabuzz.media,9900112233,Buzz News
1274,MediaBuzz Productions,Media,1313 Broadcast Blvd,Media City,Mediatown,info@mediabuzz.com,1112131415,Buzz Light
1275,MediaHouse,Media,808 Broadcast Blvd,MediaCity,NewsLand,info@mediahouse.com,9900112233,Paula Reporter
1276,MediaHub,Media,606 Broadcast Blvd,MediaCity,NewsLand,contact@mediahub.com,7788990011,Ivy Reporter
1277,MediaHub Inc.,Media,909 Broadcast Blvd,Media City,Medialand,info@mediahub.com,1011121314,Ivy News
1278,MediaHub Productions,Media,123 Broadcast Blvd,Media City,USA,info@mediahubproductions.com,1101122334,Producer Show
1279,MediaMagic,Media,55 Broadcast Blvd,Media City,Mediaville,info@mediamagic.media,123456789,Jack Broadcast
1280,MediaMagic Productions,Media,1100 Broadcast Blvd,Media City,Mediatopia,info@mediamagic.prod,1990123456,Producer Pat
1281,MediaMinds,Media,900 Broadcast Blvd,Media City,MediaLand,info@mediaminds.com,1678901234,Casey Media
1282,MediaMinds Agency,Media,707 Broadcast Ave,MediaCity,NewsLand,support@mediamindsagency.com,1011121314,Jamie Media
1283,MediaMinds Productions,Media,909 Broadcast Blvd,Media City,Broadcastland,info@mediaminds.prod,9012345678,Media Star
1284,MediaMix,Media,909 Broadcast Blvd,MediaCity,Mediatown,info@mediamix.com,1778899001,Media Mogul
1285,MediaMoguls,Media,852 Broadcast Blvd,Media City,Mediatopia,info@mediamoguls.com,7788990011,Media Tycoon
1286,MediaPulse,Media,1100 Broadcast Ln,Media City,Mediatopia,info@mediapulse.com,8899012200,Pat Media
1287,MediaPulse Group,Media,12005 Broadcast Blvd,Mediaville,Infotainia,group@mediapulse.com,9988776538,Chris M. News
1288,MediaPulse Inc.,Media,12000 Broadcast Blvd,Mediaville,Infotainia,info@mediapulse.com,9988776533,Chris M. News
1289,MediaPulse Studios,Media,1500 Broadcast Ln,MediaCity,Mediaville,contact@mediapulse.com,9900334474,Media Star
1290,MediaSphere,Media,11000 Media Lane,Media City,Mediatopia,contact@mediasphere.com,7788990020,Taylor Broadcast
1291,MediaStream,Media,1115 Broadcast Blvd,Media City,NewsLand,contact@mediastream.com,1123456793,Anchor News
1292,MediaWave,Media,909 Broadcast Blvd,Media City,WaveLand,info@mediawave.com,9012345678,Olivia Garcia
1293,MediaWave Entertainment,Media,913 Broadcast Blvd,Media City,Waveland,entertainment@mediawave.com,9900112238,Jamie Broadcast
1294,MediaWave Inc.,Media,1111 Broadcast Blvd,Media City,NewsLand,info@mediawaveinc.com,1123456789,News Anchor
1295,MediaWave Productions,Media,808 Broadcast Ave,MediaCity,WaveLand,info@mediawave.com,2345678901,Sam Broadcaster
1296,MediaWave Productions Inc.,Media,456 Broadcast Avenue,Mediatown,Broadcastland,contact@mediawaveproductions.com,1920212224,Wave Rider
1297,MediaWorks,Media,900 Broadcast Blvd,Media City,Mediatown,info@mediaworks.com,1778899001,Sam Media
1298,Medical Care Ltd.,Healthcare,816 Health Blvd,Health City,Healthland,info@medicalcare.health,9988776661,Protector Heal
1299,Money Managers,Finance,654 Currency Ln,Finance City,Wealthland,info@moneymanagers.fin,123456789,Rich Penny
1300,MoneySafe,Finance,654 Money Blvd,Finance City,MoneyLand,info@moneysafe.com,5566778899,Morgan Cash
1301,Motor Innovations,Automotive,1102 Drive St,Motor City,Autoland,contact@motorinnovations.com,8899001144,Jordan Drive
1302,Motor Solutions,Automotive,1002 Drive Lane,AutoCity,CarLand,support@motorsolutions.com,123456789,Jake Orange
1303,MotorHub Innovations,Automotive,120 Speed Rd,AutoCity,Carland,contact@motorhubinnovations.com,123456789,Jordan Silver
1304,MotorWorks Ltd,Automotive,502 Motorway,Drive City,AutoLand,contact@motorworks.com,9988776655,Alex Driver
1305,Motorway Mechanics,Automotive,803 Motorway,Autotown,Carland,service@motorwaymech.com,5566778899,Mr. Quick
1306,Motorway Solutions,Automotive,303 Highway Ave,Drive City,Autoland,contact@motorwaysolutions.com,7788990044,Alex Speed
1307,Mountain Adventures,Tourism,808 Summit Street,Adventure City,Explorland,contact@mountainadventures.com,1444555666,Morgan Explorer
1308,Mountain Mining Co,Mining,303 Rocky Rd,Mineral Town,Rockland,contact@mountainmining.com,1444555666,Rocky Stone
1309,Mountain Peak Adventures,Tourism,88 Summit Street,Highland,Adventureland,contact@mountainpeakadventures.com,9988776655,Diana Peak
1310,Mountain Peaks Ltd,Tourism,1112 Summit Ave,Peakville,Highlandia,info@mountainpeaks.com,1123456789,Pat Climber
1311,Mountain Trek Adventures,Tourism,303 Peak St,Adventure Town,Exploreland,info@mountaintrekadventures.com,6633445566,Adventure Holdings
1312,MountainPeak Adventures,Tourism,1000 Adventure Rd,Mountainville,Exploria,contact@mountainpeak.adventures,9988776644,Alpine Peak
1313,MountainPeak Adventurez,Tourism,505 Summit Street,Highland,Mountland,info@mountainpeak.adventures,6677889900,Climber Hill
1314,MountainPeak Industries,Mining,300 Mountain Rd.,RockCity,StoneLand,info@mountainpeakindustries.com,9900556677,Pat Peak
1315,MountainPeak Resorts,Hospitality,456 Summit Rd,Highland,Mountland,contact@mountainpeak.resorts,6677889900,Rocky Cliff
1316,MoveFast Logistics,Logistics,456 Speed Ln,MoveCity,LogiLand,support@movefastlogistics.com,5678901234,Jamie Mover
1317,Nature's Best,Agriculture,1414 Farm Rd,Agro City,Agroland,contact@naturesbest.com,4400667789,Charlotte Green
1318,Nature's Shield,Environment,1200 Green St,Eco City,Sustainia,contact@naturesshield.com,7766554433,Biosphere Protector
1319,NatureNest Designs,Interior Design,912 Green St,Designville,EcoNation,info@naturenest.com,1122334458,Mr. Forest Decor
1320,News Innovators,Media,608 Broadcast Lane,Media City,Mediatopia,contact@newsinnovators.media,7788990033,Anchor News
1321,NewsWave,Media,1010 Broadcast Blvd,Media City,Medialand,contact@newswave.com,1011121315,Ivy News
1322,NovaTech Systems,Information Technology,125 Innovation Drive,Techville,Futuristan,support@novatechsystems.com,1234567893,Alexa Quantum
1323,Nutri Foods,Food,115 Fresh St,FoodCity,FreshLand,info@nutrifoods.com,9089012345,Morgan Fresh
1324,OceanBlue Shipping,Logistics,999 Dock St,Port City,Shipland,contact@oceanblue.shipping,1444000666,River Captain
1325,Oceanic Blue Industries,Manufacturing,789 Ocean Drive,Seaside,Atlantis,contact@oceanicblue.com,1234567890,Jack Blue
1326,Oceanic Exploration,Research,789 Ocean Drive,Seaside,Atlantis,explore@oceanicexploration.com,1234567890,Olivia Blue
1327,Oceanic Ventures Limited,Marine,2324 Surf St.,Wave City,Marineland,info@oceanicventures.com,1765432123,Jordan Bay
1328,OrangeOrbit Aerospace,Aerospace,303 Orange Blvd.,OrangeCity,OrangeLand,info@orangeorbit.com,3300330066,Orange Aviator
1329,Organic Delights,Food,113 Fresh St,FoodCity,FreshLand,contact@organicdelights.com,9089012345,Alex Fresh
1330,Organic Harvest Ltd.,Food & Beverage,206 Market Street,Foodville,Gourmetia,info@organicharvest.com,5566443324,Jordan Fresh
1331,Peak Adventures,Tourism,2526 Climb Ave,Adventure Town,Highlandia,contact@peakadventures.com,1876543212,Alex Summit
1332,Peak Performance,Sports,700 Fitness Ln,Sport City,Fitland,info@peakperformance.com,7778798081,Jordan Peak
1333,Peak Ventures,Tourism,810 Summit Street,Adventure City,Explorland,info@peakventures.com,1444555667,Morgan Explorer
1334,PeakPerformance Mining,Mining,852 Mountain Rd,Rocktown,MineralLand,contact@peakperformance.com,1230984567,Miner Peak
1335,Pet Paradise,Pet Care,123 Animal Rd,Petville,Animalland,info@petparadise.com,8899001122,Karen Petlover
1336,PetCare Vets,Veterinary,1212 Pet St,Petville,Animalland,contact@petcare.vet,1223456789,Dr. Paws
1337,Photon Energy,Energy,656 Solar Ave,SunCity,PowerLand,info@photonenergy.com,4567890125,Taylor Sun
1338,PinkPetal Florists,Retail,909 Pink Rd.,PinkCity,PinkLand,info@pinkpetal.com,6600660066,Pink Gardener
1339,Pioneer Innovations,Technology,1010 Pioneer Rd,Innovate City,Techland,info@pioneerinnovations.com,2333444555,Paula Pioneer
1340,Pioneer Labs,Technology,1100 Future Blvd,TechVille,TechLand,info@pioneerlabs.com,1234567891,Michael Silver
1341,Pioneer Tech,Information Technology,130 Innovation Drive,Techville,Futuristan,contact@pioneertechnology.com,1234567897,Alex Quantum
1342,PlanIt,Urban Planning,654 Plan St,Plan City,Planland,info@planit.com,8888999000,Pat Planner
1343,PlanSmart,Urban Planning,777 Smart Blvd,Plan City,Planland,info@plansmart.com,1718192021,Chris Planner
1344,Planet Protectors,Environment,1200 Green St,Eco City,Sustainia,support@planetprotectors.com,7766554433,Earth Defender
1345,PlatinumPeak Finance,Finance,109 Platinum St.,PlatinumCity,PlatinumLand,info@platinumpeakfinance.com,4400440044,Platinum Banker
1346,PowerGrid,Energy,99 Electric Ave,Power City,Energyland,info@powergrid.com,2222333444,Watt Power
1347,Prime Tech,Technology,103 Silicon Alley,Techville,Innovatia,support@primetech.com,1234567892,Innovator Prime
1348,ProBuild Co.,Construction,657 Pro Rd,Build City,ProLand,hello@probuild.com,3344556680,Morgan Pro
1349,ProBuild Enterprises,Construction,655 Pro Rd,Build City,ProLand,contact@probuild.com,3344556678,Alex Pro
1350,ProBuild Services,Construction,661 Pro Rd,Build City,ProLand,hello@probuildservices.com,3344556684,Taylor Build
1351,ProConstruct Limited,Construction,657 Pro Road,Build City,ProLand,contact@proconstruct.com,3344556680,Morgan Pro
1352,ProTech Builders,Technology,1111 Tech Blvd,Tech City,TechLand,contact@protechbuilders.com,1234567893,Chris Tech
1353,Progressive Tech,Technology,3333 Innovation Ave,Techville,Innovatia,support@progressivetech.inn,9876543216,Innovative Leader
1354,Property Insights,Real Estate,1111 Property Blvd,Realty City,UAE,info@propertyinsights.com,6655443322,John Nelson
1355,Protectorate Services,Security,1000 Secure St,Safe City,Secureland,contact@protectorate.com,1612345678,Taylor Guard
1356,PureFlow Enterprises,Utilities,105 Waterway Blvd,Hydro City,Aquatica,info@pureflow.com,1122334459,Morgan Waters
1357,PureNature Organics,Agriculture,987 Nature Rd,GreenCity,EcoLand,contact@purenature.com,5567890123,Alex Nature
1358,PureStream Services,Utilities,103 Waterway Blvd,Hydro City,Aquatica,contact@purestream.com,1122334457,Taylor Brooks
1359,PurplePeak Finances,Finance,202 Purple Avenue,PurpleCity,PurpleLand,info@purplepeak.com,4400440055,Purple Banker
1360,Quantum Enterprises,Information Technology,137 Innovation Drive,Techville,Futuristan,info@quantumenterprises.com,1234567804,Taylor Quantum
1361,Quantum Enterprises Ltd.,Information Technology,137 Innovation Drive,Techville,Futuristan,enterprises@quantum.com,1234567804,Jordan Quantum
1362,Quantum Innovations,Information Technology,130 Innovation Drive,Techville,Futuristan,contact@quantuminnovations.com,1234567897,Jordan Quantum
1363,Quantum Innovations Ltd.,Information Technology,147 Innovation Drive,Techville,Futuristan,info@quantum.innovations,1234567804,Alexis Quantum
1364,Quantum Innovatons,Information Technology,125 Innovation Dr.,Techville,Futuristan,info@quantum.innovations,1234567892,Alexis Quantum
1365,Quantum Labs,Information Technology,141 Innovation Drive,Techville,Futuristan,labs@quantum.com,1234567801,Taylor Quantum
1366,Quantum Leap Innovations,Technology,204 Quantum St,Techville,Innovatia,contact@quantumleap.com,1234567840,Quantum Alex
1367,Quantum Networks,Information Technology,133 Innovation Drive,Techville,Futuristan,networks@quantum.com,1234567800,Morgan Quantum
1368,Quantum Solutions,Information Technology,126 Innovation Drive,Techville,Futuristan,support@quantum.solutions,1234567893,Jordan Quantum
1369,Quantum Tech,Information Technology,135 Innovation Drive,Techville,Futuristan,support@quantum.tech,1234567898,Riley Quantum
1370,Quest Ventures,Tourism,1520 Adventure Road,Travel City,Tourland,info@questventures.adv,9988776659,Quest Explorer
1371,Quick Construct Services,Construction,767 Build Blvd,Construct City,Buildland,services@quickconstruct.com,1667788905,Morgan Construct
1372,Rainforest Timber,Forestry,654 Jungle Rd,Rain City,Forestland,info@rainforest.timber,9900112233,Leafy Wood
1373,Rapid Build Group,Construction,768 Build Blvd,Construct City,Buildland,group@rapidbuild.com,1667788906,Alex Construct
1374,Ray's Solar Tech,Energy,192 Sunbeam Blvd,Desert City,Sunland,info@raysolar.tech,4455667816,S. Ray
1375,Real Estate Experts,Real Estate,1515 Property Blvd,Estate City,Landland,contact@realestateexperts.com,2233445566,Estate Agent
1376,Real Estate Experts Co.,Real Estate,999 Property Ave,Estate City,Landland,support@realestateexperts.co,9988774455,Estate Guru
1377,Real Estate Hub,Real Estate,159 Property Blvd,Estate City,Landland,support@realestatehub.com,4455663322,Sam Property
1378,Real Estate Pros,Real Estate,1010 Property Ln,Realtytown,Estateia,contact@realestatepros.real,1555000154,Land Lord
1379,RealEstate Group,Real Estate,1111 Property St,Estate City,Landland,support@realestategroup.com,1660123456,Taylor Estate
1380,Red Mountain Mining,Mining,45 Quarry Lane,Rockville,StoneLand,contact@redmountainmining.com,1234567890,Sam Stone
1381,Red Rock Mining,Mining,46 Quarry Lane,Rockville,StoneLand,info@redrockmining.com,1234567891,Sam Stone
1382,RedStone Construction,Construction,789 Red Rd.,RedCity,RedLand,contact@redstone.com,6600660033,Red Builder
1383,Renewable Dynamics,Energy,789 Solar Street,Eco City,Sustainland,info@renewabledynamics.energy,9876543213,Jordan Green
1384,Renewable Energy Corp,Energy,456 Solar St,Energy City,Powerland,support@renewableenergy.com,9900112233,Lea Power
1385,Renewable Energy Inc,Energy,1414 Renewable Rd,Sunnytown,EcoLand,info@renewableenergy.com,2777888999,David Green
1386,Renewable Future Corp,Renewable Energy,456 Greenway Dr.,Eco City,Greenland,future@renewablefuture.com,1234567896,Eli Green
1387,Renewable Innovations,Energy,123 Wind Ave,EcoCity,Sustainland,contact@renewableinnovations.com,9876543210,Emma Green
1388,Renewable Power Ltd,Energy,459 Renewable Rd,Eco Town,Sustainia,support@renewablepower.sol,2345678904,Eco Friendly
1389,Renewable Resources Inc.,Renewable Energy,456 Greenway Dr.,Eco Town,Greenland,contact@renewableresources.com,1234567894,Ella Green
1390,Renewable Solutions,Energy,456 Green Rd,EcoCity,Sustainland,support@renewablesolutions.com,9876543210,Noah Green
1391,Renewable Ventures,Energy,33 Solar Drive,Eco City,Greenland,info@renewableventures.com,9876543216,Gordon Green
1392,RenewableTech Corp,Energy,125 Solar Ave,EcoCity,GreenLand,contact@renewabletech.com,1234567892,Eco Holdings
1393,Retail Gaints,Retail,1111 Shop St.,Retail City,Shopland,contact@retailgaints.com,1213141516,Shop Keeper
1394,Retail Giants,Retail,202 Market St,Shopville,Retailia,info@retailgiants.com,5566443322,Alex Shopper
1395,Retail Hub,Retail,606 Market Street,Shop City,Retailand,support@retailhub.com,1444555666,Jordan Seller
1396,Retail Pioneers,Retail,3031 Market Street,Retail City,Shopland,contact@retailpioneers.com,1213141518,Market Innovator
1397,Retail Realm,Retail,159 Shop Ave,Retail City,Shopland,info@retailrealm.com,2111222333,Ms. Shop Keeper
1398,Retail Revolution,Retail,808 Shop St,Retail City,Shopland,contact@retailrevolution.retail,1234567890,Kate Seller
