name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
GreenPower,Energy,303 Greenway Blvd,EcoCity,GreenLand,support@greenpower.com,8899001122,Eco Warrior,0,0,0,0,0
Sky High Aviation,Aviation,99 Skyway Blvd,Cloud City,AirLand,info@skyhighaviation.com,1122334455,Avery Wing,0,0,0,0,0
EcoEnergy Solutions,Energy,654 Greenway,Eco City,Sustainia,contact@ecoenergy.com,5678901234,Greta Green,1,1,1,1,1
Innovative Solutions,Technology,4040 Smart Avenue,Tech City,Techland,contact@innovativesolutions.com,6655667788,Tech Master,0,0,0,0,0
EduVision Center,Education,789 Knowledge Rd,Learn City,Educatia,support@eduvision.com,1555678904,Dr. Edu Wise,0,0,0,0,0
BuildIt Partners,Construction,710 Build St,ConstructCity,Buildland,partners@builditpartners.com,5566778899,Rita Builder,0,0,0,0,0
First Aid Co,Healthcare,654 Wellness Way,Healthville,Careland,contact@firstaidco.com,5566778899,Taylor Health,0,0,0,0,0
Green Builders,Construction,136 Green St,Eco City,Greenland,contact@greenbuilders.com,9876543210,Pat Green,0,0,0,0,0
TravelWise Agency,Travel,606 Journey Road,Adventure City,Traveland,contact@travelwiseagency.com,7788990011,Sam Travel,0,0,0,0,0
Tech Innovators,Technology,2000 Silicon Ave,Techville,Technoland,contact@techinnovators.tech,1234567890,Alan Turing,0,0,0,0,0
EduWorld,Education,108 Learning Ave,Knowledge Town,Learnia,info@eduworld.com,4455667796,Morgan Educate,0,0,0,0,0
MediCare Supplies,Healthcare,1010 Health Blvd,Health City,CareLand,contact@medicaresupplies.com,9988776655,Patricia Heal,0,0,0,0,0
AgriGrowth Corp,Agriculture,321 Farm Lane,Agro City,Farmville,info@agrigrowth.com,1122334455,Farmer Green,0,0,0,0,0
EcoSolutions,Environment,1400 Green St,Eco City,Greenland,info@ecosolutions.com,1122334456,Alex Green,0,0,0,0,0
Foodies Delight,Food,1000 Gourmet Street,Food City,Culinaryland,info@foodiesdelight.com,8899001122,Culinary Group,0,0,0,0,0
BuildRight Construction,Construction,600 Construct Ave,Construct City,Buildland,info@buildrightconstruction.com,4455667788,Build Group,0,0,0,0,0
Green Energy Co,Energy,202 Solar Rd,Eco Town,Sustainland,info@greenenergy.co,9876543210,Eco Green,0,0,0,0,0
MediaHub,Media,909 Broadcast Blvd,Media City,Medialand,contact@mediahub.com,1011121314,Ivy News,0,0,0,0,0
Tech Innovators Group,Technology,123 Silicon Ave,Techville,Innovatia,group@techinnovators.com,1234567898,Alex Smithe,0,0,0,0,0
EduLearn Academy,Education,7000 Knowledge St,Learnville,Educatia,info@edulearn.academy,9988776588,Jordan E. Teach,0,0,0,0,0
Wellness & Health Solutions,Healthcare,456 Health Avenue,Health City,Wellland,solutions@wellnesshealth.com,4455667790,Morgan Well,0,0,0,0,0
Digital Dreams,Technology,753 Cyber Road,Tech Town,Innovatia,contact@digitaldreams.com,9988771122,Dream Coder,0,0,0,0,0
Food Innovators,Food & Beverage,606 Gourmet Rd,Foodville,Tasteland,support@foodinnovators.com,4455667788,Gourmet Group,0,2,1,1,2
Adventure Gear,Retail,246 Outdoor Ln,Adventure City,Exploreland,info@adventuregear.com,1889900112,Lara Explorer,0,0,0,0,0
HealthFirst,Healthcare,789 Wellness Way,Healthtown,Careland,support@healthfirst.com,1122334455,Jamie Care,0,0,0,0,0
Hydroflow Solutions,Utilities,1060 Cascade Ave,Watertown,Hydroland,info@hydroflow.solutions,9988776636,Casey L. Brooks,0,0,0,0,0
UrbanBuild Construction,Construction,654 Build Blvd,ConstructCity,BuildLand,info@urbanbuild.com,5566778899,Casey Construct,0,0,0,0,0
HealthFirst Medical,Healthcare,789 Health Blvd.,Health City,Careland,contact@healthfirst.com,1122334455,Dr. John Care,0,0,0,0,0
Sunshine Solar Co,Solar Energy,456 Sunbeam Ave,Solaria,Sunland,contact@sunshinesolarco.com,5566778899,Sunshine Holdings,0,0,0,0,0
Culinary Creations,Food & Beverage,507 Culinary Lane,Foodville,Gastronomia,contact@culinarycreations.com,9988776656,Morgan Chef,0,0,0,0,0
Healthy Living Foods,Food & Beverage,321 Organic Street,Health City,Nutriland,contact@healthylivingfoods.com,5566778899,Sam Health,0,0,0,0,0
Entertainment Hub,Entertainment,1414 Fun St,Fun City,Playland,info@entertainmenthub.com,1122334455,Fun Master,0,0,0,0,0
Green Sea Innovations,Technology,15 Ocean Way,Seaside,WaterLand,contact@greenseainnovations.com,9876543216,Alex Ocean,0,0,0,0,0
MediHealth Inc.,Healthcare,101 Health St,Wellnessville,Healthland,contact@medihealth.com,2233445566,Taylor Heal,0,0,0,0,0
SmartBuild Enterprises,Construction,406 Construct Ave,Construct City,Buildland,contact@smartbuildenterprises.com,3344556678,Alex Construct,0,0,0,0,0
FinTech Solutions,Finance,1212 Money Street,Finance City,Bankland,info@fintechsolutions.com,9900112233,Casey Finance,0,0,0,0,0
UrbanDesigns Ltd,Architecture,852 Design Blvd,Arch City,Designland,contact@urbandesigns.arch,1778899001,Architect Build,0,0,0,0,0
Health Innovations,Healthcare,15000 Health St,Wellness City,Healthland,contact@healthinnovations.com,9900666677,Wellness Group,0,0,0,0,0
EduSmart Learning,Education,77 Knowledge Rd,Learn City,Eduworld,contact@edusmart.com,4433221100,Prof. Teach,0,0,0,0,0
GreenFuture Inc,Energy,307 Solar Ave,EcoTown,Greenland,contact@greenfuture.com,9900334469,Liam Green,0,0,0,0,0
Fashion Trends,Fashion,777 Style Blvd,Trendtown,Fashionland,hello@fashiontrends.com,6677889900,Alexis Trend,0,0,0,0,0
Media Masters Inc.,Media,808 Broadcast Blvd,MediaCity,Broadcastland,contact@mediamasters.com,7418529631,Morgan Media,1,2,1,1,2
Artistic Visions,Art & Design,505 Creativity Ln,Art City,Spain,contact@artisticvisions.com,6677889900,Pablo Artista,0,0,0,0,0
Media Masters,Media,852 Broadcast Blvd,Media City,Mediatopia,support@mediamasters.media,7788990011,Pat Media,0,0,0,0,0
TechSavvy,Technology,123 Innovation Dr,Tech Town,Techland,contact@techsavvy.tech,1555654321,Sam Tech,0,0,0,0,0
EcoFinanc Group,Finance,800 Finance Avenue,FinanceCity,FinanceLand,support@ecofinancegroup.com,9900889900,Sam Money,0,0,0,0,0
EcoWave Energy,Renewable Energy,606 Ocean Dr,WaveTown,OceanLand,info@ecowaveenergy.com,6789012345,WaveTech Inc.,0,0,0,0,0
Media Magic,Media,505 Broadcast Ln,MediaCity,BroadcastLand,contact@mediamagic.com,9090123456,Media Star,0,0,0,0,0
Eco Transport Ltd.,Transportation,23 Transit Rd.,Move City,TransitLand,contact@ecotransport.com,8800987659,Eco Mobility,0,0,0,0,0
Care Partners,Healthcare,315 Wellness Way,Health City,Careland,contact@carepartners.com,3344556683,Dr. Partner,0,0,0,0,0
BrightFuture Education,Education,1515 Learning Path,Learnville,Educatia,info@brightfuture.edu,1415161718,Scholar Bright,0,0,0,0,0
Media Magic,Media,1010 Broadcast Ln,Media City,Broadcastland,contact@mediamagic.com,9876543219,Media Star,0,0,0,0,0
EcoBuild Group,Real Estate,108 Eco Lane,Green City,EcoLand,info@ecobuild.group,2223344564,Eco Builder,0,0,0,0,0
Builder's Choice,Construction,816 Builder Street,Constructopolis,Buildland,contact@builderschoice.com,5566778899,Jordan Casey,0,0,0,0,0
Constructive Innovations,Construction,204 Build Lane,Constructopolis,Buildland,info@constructiveinnovations.com,6667778890,Builder Bob,0,0,0,0,0
Coastal Innovations Ltd.,Marine,2324 Surf Street,Wave City,Marineland,hello@coastalinnovations.com,1765432123,Alex Tide,0,0,0,0,0
Edu Future Co,Education,12 Knowledge Rd,Learnville,EduNation,info@edufuture.com,5566778899,Prof. Teach,0,0,0,0,0
Urban Builders,Construction,654 Brick Lane,Buildtown,Constructia,contact@urbanbuilders.com,5566778899,Chris Construct,0,0,0,0,0
Finance Secure,Finance,1000 Money St,Finance City,Moneyland,contact@financesecure.com,8899001122,Chris Money,0,0,0,0,0
StyleTrend Fashion,Fashion,444 Style St,FashionVille,StyleLand,contact@styletrend.com,5566778899,Taylor Style,0,0,0,0,0
Tech Solutions,Technology,500 Tech Ave,Innovate City,Techland,info@techsolutions.com,1234567890,Sam Tech,0,0,0,0,0
EduSmart Learning,Education,204 Knowledge St,Learnville,EduNation,info@edusmart.edu,1556677889,Prof. Teach,0,0,0,0,0
Tech Pioneers LLC,Technology,126 Tech Avenue,Innovate City,Techland,hello@techpioneers.com,1234567893,Taylor Lee,0,0,0,0,0
Sustainable Energy Corp,Energy,789 Solar St,Greenville,Germany,support@sustainableenergycorp.de,4987654325,Greta Green,1,0,3,1,0
Eco Innovations,Energy,456 Solar Ave,Sunnytown,EcoLand,innovations@eco.com,1901987654,Alex Green,0,0,0,0,0
AgriFuture Corp.,Agriculture,300 Farm Lane,Agri Town,FarmLand,info@agrifuture.com,5678901234,Carol Davis,0,0,0,0,0
AgriGrowth Ltd,Agriculture,202 Harvest Road,Farmville,Agroland,info@agrigrowthltd.com,5566778899,Sam Farmer,0,0,0,0,0
Foodies Delight,Food & Beverage,222 Taste Rd,Gourmet City,Flavorland,info@foodiesdelight.food,1909876543,Chef Julia,0,0,0,0,0
Sky High Airlines,Aviation,1 Flight Path,Air City,Aerotopia,info@skyhighairlines.com,3344556677,Pilot Pete,0,0,0,0,0
FlightPath Logistics,Transportation,321 Airstrip Ln,Airtown,Flyland,support@flightpath.com,6677889903,Casey Flight,0,0,0,0,0
Knowledge Hub,Education,456 Scholar St,Learn City,Educatia,contact@knowledgehub.com,1555678903,Prof. Edu Smart,0,0,0,0,0
FashionForward,Retail,789 Style Street,Fashion City,TrendLand,support@fashionforward.com,1123581321,Morgan Trend,0,0,0,0,0
GreenLeaf Organics,Agriculture,789 Green Rd,Organic City,Farmville,contact@greenleaf.com,1334455667,Alex Green,0,0,0,0,0
AquaPure Waterworks,Utilities,500 Water Lane,Hydro City,Waterland,service@aquapure.com,4455667788,Patricia Waters,3,2,4,3,5
BuildIt Construction,Construction,111 Builder Blvd,Construct City,Buildland,info@builditconstruction.com,3344556677,Jordan Builder,0,0,0,0,0
CyanSea Fisheries,Fisheries,1010 Cyan Ave.,CyanCity,CyanLand,contact@cyanseafish.com,5500550055,Cyan Fisher,0,0,0,0,0
AgriTech Solutions,Agriculture,160 Farm Rd,Agro Town,Farmville,support@agritech.com,1556677889,Jamie Field,0,0,0,0,0
Tech Solutions,Technology,456 Cyber St,Techville,Innovatia,contact@techsolutions.tech,1555009009,Sam Code,0,0,0,0,0
Foodies Delight,Food & Beverage,800 Gourmet St,FoodCity,TasteLand,info@foodiesdelight.com,1234567896,Mia Davis,0,0,0,0,0
Urban Solutions,Real Estate,1212 Urban St,Metro City,Urbania,solutions@urbansolutions.com,1445566778,Urban Manager,0,0,0,0,0
UrbanInnovate Group,Real Estate,654 Urban St,Metropolis,BuildLand,hello@urbaninnovate.com,1230984567,Innovator Urban,0,0,0,0,0
Tech Titans,Technology,1010 Silicon Ave,InnovateCity,Techland,info@techtitans.com,3456789013,Dana Digital,3,4,3,3,4
Culinary Arts,Food & Beverage,789 Flavor Blvd,Culinary City,Foodland,arts@culinarycreations.com,6677889910,Chef Artist,0,0,0,0,0
FinTech Innovators,Finance,951 Money Street,Finance City,Wealthland,contact@fintechinnovators.com,1556677880,Jamie Wealth,0,0,0,0,0
Health First,Healthcare,202 Wellness Blvd,Health City,Careland,contact@healthfirst.com,1555666777,Pat Care,0,0,0,0,0
BuildMasters,Construction,202 Build Ave,Construct City,Buildland,contact@buildmasters.com,5678901234,Morgan Builder,0,0,0,0,0
AutoDrive,Automotive,202 Drive Blvd,MotorCity,Autoland,info@autodrive.com,3344556677,Carla Speed,0,0,0,0,0
Sky High Airlines,Aviation,202 Flight Way,Air City,Flyland,info@skyhighairlines.com,1444555666,Avery Pilot,0,0,0,0,0
Wind Wonders,Energy,500 Windy Lane,Breezy Town,Windland,info@windwonders.com,6677889900,Gale Force,0,0,0,0,0
Green Energy Corp,Energy,456 Solar St,Eco City,GreenLand,contact@greenenergy.com,2345678901,Eve Green,1,0,1,0,0
Innovators Hub,Technology,15005 Pioneer Rd,Tech City,Techland,hello@innovatorshub.tech,1555000989,J. Wise,0,0,0,0,0
TechBuild Ventures,Technology,123 Tech Ave,Innovate City,TechLand,ventures@techbuild.com,1234567800,Pat Venture,0,0,0,0,0
Tech Innovators,Technology,456 Innovation Way,Tech City,Techland,info@techinnovators.com,1556677889,Jamie Tech,0,0,0,0,0
Tech Innovators,Information Technology,131 Innovation Drive,Techville,Futuristan,hello@techinnovators.com,1234567898,A. Quantum,0,0,0,0,0
AquaPure Systems,Water Management,8 River Road,Waterville,Canada,info@aquapure.systems,16135551234,Evan Waters,0,0,0,0,0
TravelExperts,Travel,808 Journey Ave,Travel City,Wanderland,hello@travelexperts.com,2345678902,Pat Traveler,0,0,0,0,0
EcoTech Manufacturing,Manufacturing,159 Greenway,Eco City,Greentopia,info@ecotech.com,9988776655,Green Industries,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar Street,Eco Town,Sustainia,contact@greenenergysolutions.com,9876543210,Casey Green,0,0,0,0,0
Travel Ventures,Travel,753 Adventure Rd,ExploreCity,TravelLand,contact@travelventures.com,7788990011,Holly Travel,0,0,0,0,0
Foodies United,Food,987 Gourmet Road,Culinary City,Flavorland,contact@foodiesunited.food,7788991122,Chef Master,0,0,0,0,0
EcoHome Solutions,Real Estate,1212 Green St,Eco City,Greenland,contact@ecohomesolutions.com,1101122334,Eco Builder,0,0,0,0,0
MediaMinds,Media,606 Broadcast Blvd,Media City,Mediatopia,contact@mediaminds.com,7788990011,Megan Media,0,0,0,0,0
Tech Titans,Technology,808 Innovation Drive,Tech City,Innovatia,info@techtitans.com,9988776655,Mr. Gadget,0,0,0,0,0
HealthFirst Clinics,Healthcare,456 Wellness Ave,Health City,Careland,contact@healthfirst.clinics,1666000333,Pat Healer,0,0,0,0,0
Eco Builders,Construction,159 Build Blvd,Construct City,Buildland,contact@ecobuilders.construct,5566778899,Taylor Build,0,0,0,0,0
Constructive Ventures,Construction,456 Venture Ave,Venture City,Ventureland,contact@constructiveventures.com,8899001122,Venture Victor,0,0,0,0,0
Culinary Wonders,Food & Beverage,18 Flavor St,Taste Town,Culinaryland,info@culinarywonders.com,2223334455,Chef Wonder,0,0,0,0,0
GoldLine Transport,Transport,505 Gold Rd.,GoldCity,GoldLand,info@goldline.com,1100110088,Gold Driver,0,0,0,0,0
EcoLight Systems,Energy,104 Solar Street,Sunnytown,Ecoland,support@ecolight.sol,2233445569,Patricia Beam,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Blvd,Techville,Innovatia,info@techinnovators.com,1234567890,Alice Tech,0,0,0,0,0
Eco Builders,Construction,400 Green St,Buildtown,Constructia,support@ecobuilders.con,1122334455,Bob Builder,0,0,0,0,0
BuildIt Construction,Construction,303 Builder Blvd,Construct City,Buildland,info@buildit.com,4455667788,Jack Builder,3,2,3,2,3
CloudNine Technologies,Technology,102 Cloud St,Innovate City,Techland,contact@cloudnine.com,4455667804,Sky Net,0,0,0,0,0
TechSavvy Innovations,Technology,909 Code Lane,Tech City,Innovland,hello@techsavvy.com,2233445566,Sam Code,2,2,2,2,3
LearnTech Innovations,Education,103 Learning Ave,Knowledge Town,Learnia,contact@learntechinnovations.com,4455667790,Jamie Educate,0,0,0,0,0
Fashion Forward,Fashion,300 Style Blvd,Fashion City,France,info@fashionforward.com,33123456789,Catherine Dior,0,0,0,0,0
EduLearn,Education,789 Knowledge Ave,Learnville,EduNation,info@edulearn.com,1122334455,Dr. Teach,0,0,0,0,0
TravelWorld,Travel,707 Journey Ave,Travel City,Wanderland,info@travelworld.com,1556677889,Travel Guru,0,0,0,0,0
Seaside Explorers,Marine,204 Ocean Drive,Seaside,Marineland,info@seasideexplorers.com,1333444556,Marina Tide,0,0,0,0,0
EcoHome Solutions,Real Estate,101 Green Lane,Eco City,Greentopia,info@ecohome.com,1555234567,Jack Builder,0,0,0,0,0
Digital Dreams,Technology,808 Digital Blvd,Techville,Utopia,contact@digitaldreams.com,1011121314,Karen Code,0,0,0,0,0
Green Energy Co,Energy,300 Solar Rd,Eco City,Sustainland,contact@greenenergy.com,9876543210,Greta Sun,0,0,0,0,0
Urban Living,Real Estate,951 Home Ave,Urban City,Houseland,contact@urbanliving.com,4041424344,Oscar Home,0,1,2,1,3
Green Energy Solutons,Energy,200 Solar St.,Eco City,GreenLand,contact@greenenergysolutions.com,2345678901,Jane Smith,0,0,0,0,0
EduTech Innovators,Education,789 Learning Rd,EduCity,LearnLand,support@edutech.com,2233445566,Emma Teach,0,0,0,0,0
SecureGuard,Security,1500 Secure Ave,Safety City,Secureland,contact@secureguard.com,3345678905,Casey Black,0,0,0,0,0
StyleTrend Fashion,Fashion,150 Style Ave,Fashion City,Trendland,support@styletrend.fashion,9900112233,Trendy Style,0,0,0,0,0
Canvas Creations,Art,150 Canvas Street,Art City,Artland,support@canvascreations.art,9900112236,Alexis Art,0,0,0,0,0
Wellness Partners,Healthcare,321 Wellness Way,Health City,Careland,partners@wellness.com,3344556688,Dr. Tranquil,0,0,0,0,0
Travel Ventures,Travel,456 Adventure Rd,Travel City,Exploreland,hello@travelventures.com,2233445566,Wander Lust,0,0,0,0,0
Artistic Expressions,Art & Design,789 Creativity Ct,Art City,Creativeland,info@artisticexpressions.art,1234567890,Art Creator,0,0,0,0,0
Foodies Delight,Food & Beverage,808 Taste St,Food City,Cuisineland,contact@foodiesdelight.com,6677889900,Hannah Chef,0,0,0,0,0
Skyline Real Estate,Real Estate,410 Build St,Construct City,BuildLand,realestate@skyline.com,2233445582,Taylor Erect,0,0,0,0,0
Eco Futur,Technology,1040 Eco Lane,Eco City,Sustainland,contact@ecofuture.com,9876543219,Taylor Green,0,0,0,0,0
Tech Innovators,Technology,456 Innovation Blvd,Innovate City,TechLand,support@techinnovators.com,1122334455,Jordan Innovator,0,0,0,0,0
AquaPure Water,Utilities,7788 Clear Ave,Water City,Hydroland,support@aquapure.water,1222000777,Morgan Aqua,0,0,0,0,0
EcoBuild Construction,Construction,101 Build Lane,Construct City,Buildland,support@ecobuild.com,1122334455,Casey Hammer,2,3,2,1,2
AutoDrive,Automotive,808 Motorway,AutoCity,Carland,contact@autodrive.com,1667788990,Driver Pro,0,0,0,0,0
Finance Gurus,Finance,101 Money Road,Wealth City,Finlandia,support@financegurus.com,5556667777,Mr. Cash,0,0,0,0,0
Foodies Delight,Food & Beverage,505 Gourmet St,Taste Town,Flavorland,info@foodiesdelight.com,8080808080,Chef Savory,0,0,0,0,0
Urban Builders,Construction,456 Build St,ConstructCity,BuildLand,info@urbanbuilders.com,9045678901,Chris Construct,0,0,0,0,0
Tech Innovators,Technology,1500 Future Blvd,TechVille,TechLand,innovate@techinnovators.com,1314151617,Karen Gold,0,0,0,0,0
AgriPros,Agriculture,88 Pro Street,Harvestville,AgroNation,support@agripros.com,1122334455,Mia Fields,0,0,0,0,0
AgroTech Innovations,Agriculture,67 Farm Road,Agri City,Farmville,support@agrotech.com,7766554433,Farmer Tech,0,0,0,0,0
Health Heroes,Healthcare,369 Care St,Healthtown,Careland,support@healthheroes.health,3344778899,Jamie Care,0,0,0,0,0
AgriGrowth,Agriculture,500 Farm Rd,Harvest City,AgriLand,contact@agrigrowth.com,3344556677,Farmer Joe,0,0,0,0,0
SkillBuild Institute,Education,64 Knowledge Ln,LearnVille,EduLand,contact@skillbuildinstitute.com,6677889904,Edu Group,0,0,0,0,0
Green Energy Corp,Energy,789 Green Blvd,Eco City,Sustainland,contact@greenenergycorp.com,9876543210,Pat Green,0,0,0,0,0
Artistic Creations,Arts & Crafts,202 Canvas Lane,Art City,Creativia,contact@artisticcreations.com,1990011223,Taylor Art,0,0,0,0,0
Motor Innovations,Automotive,160 Motorway,Drive City,Autoland,info@motorinnovations.com,1555789124,Harriet Fordson,0,0,0,0,0
FinTech Solutions,Finance,789 Money St,Finance City,WealthLand,contact@fintechsolutions.com,1323344556,Casey Banker,0,0,0,0,0
Wellness Healthcare,Healthcare,139 Health Ave,Wellness City,Healthland,info@wellnesshealthcare.com,6677889900,Alex Health,0,0,0,0,0
HealthCare Plus,Healthcare,200 Wellness Way,Healthtown,Careland,info@healthcareplus.com,6677889900,Morgan Health,0,0,0,0,0
CleanTech,Technology,16000 Clean St,Tech City,Innovatia,info@cleantech.com,1314151617,Tech Clean,0,0,0,0,0
Green Energy Solutions,Energy,200 Solar Ave,Eco City,Greenland,info@greenenergy.com,9876543210,Casey Green,0,0,0,0,0
Green Grocers,Food,112 Fresh St,FoodCity,FreshLand,info@greengrocers.com,9089012345,Jamie Green,0,0,0,0,0
Urban Eats,Food & Beverage,888 City Rd,Urban City,FoodLand,info@urbaneats.com,5566774433,Chef Urban,0,0,0,0,0
RetailHub Stores,Retail,808 Shop St,RetailCity,ShopLand,contact@retailhubstores.com,1112131415,Pat Retailer,0,0,0,0,0
GreenTech Solutions,Technology,123 Green St,Techville,Innovatia,info@greentechsolutions.com,1444555666,Mr. Green Innovator,0,0,0,0,0
GeoTherm Dynamics,Energy,78 Heat Lane,Geotown,Iceland,support@geothermdynamics.is,3541234567,Bjorn Heat,0,0,0,0,0
Eco-Friendly Goods,Retail,753 Green St,Eco City,Sustainland,contact@ecofriendly.com,3344556677,Eco Warrior,0,0,0,0,0
HealthFirst Medical,Healthcare,789 Wellness Blvd,Healthtown,Careland,support@healthfirst.med,1122334455,Dr. Wellbeing,0,0,0,0,0
